step	bond_idx	atom_i	atom_j	S(t)
85000	44693	44466	44491	0.2413
85000	44714	48480	48479	0.2413
85000	45318	36045	36076	0.2413
85000	46116	40917	39645	0.2413
85000	46266	18138	16806	0.2413
85000	46593	55820	55819	0.2413
85000	47131	56830	56803	0.2413
85000	47146	26744	26743	0.2413
85000	47417	7819	6519	0.2413
85000	47460	56308	56309	0.2413
85000	47751	29712	29711	0.2413
85000	47866	42756	42778	0.2413
85000	48095	19388	20692	0.2413
85000	48446	7407	6101	0.2413
85000	48625	6812	8104	0.2413
85000	49295	42918	42885	0.2413
85000	49390	55145	55111	0.2413
85000	49455	25593	24363	0.2413
85000	49499	5012	4981	0.2413
85000	49645	46121	46096	0.2413
85000	49937	6815	6792	0.2413
85000	50632	49346	50595	0.2413
85000	50800	39103	39102	0.2413
85000	50993	55712	55713	0.2413
85000	51151	39584	39585	0.2413
85000	51261	27863	26524	0.2413
85000	51446	24433	24396	0.2413
85000	51607	17405	18802	0.2413
85000	51662	5447	5446	0.2413
85000	51714	49155	47967	0.2413
85000	51830	40048	40049	0.2413
85000	51895	47655	47683	0.2413
85000	52367	37925	39254	0.2413
85000	52420	14903	14873	0.2413
85000	52422	518	1666	0.2413
85000	52742	34525	35785	0.2413
85000	53273	24262	24263	0.2413
85000	53728	52819	51586	0.2413
85000	53933	56591	55351	0.2413
85000	54051	16779	16747	0.2413
85000	54116	13139	13110	0.2413
85000	54291	14494	14495	0.2413
85000	54430	1340	1339	0.2413
85000	54899	15409	14083	0.2413
85000	54931	53178	51956	0.2413
85000	55409	30388	30362	0.2413
85000	55585	50061	48859	0.2413
85000	55646	31210	31181	0.2413
85000	56405	12834	11506	0.2413
85000	57052	49487	49510	0.2413
85000	57103	34328	33129	0.2413
85000	57167	20062	20063	0.2413
85000	57301	35082	35056	0.2413
85000	57513	18403	18404	0.2413
85000	57725	19340	20671	0.2413
85000	57850	50903	49656	0.2413
85000	58605	32799	34010	0.2413
85000	58763	16580	16553	0.2413
85000	58840	33785	35002	0.2413
85000	59180	26011	24770	0.2413
85000	59362	15257	13938	0.2413
85000	59395	34086	35329	0.2413
85000	59489	11646	12971	0.2413
86000	39289	12810	12811	0.2374
86000	39689	32469	32468	0.2374
86000	40032	28109	28108	0.2374
86000	40945	32619	32618	0.2374
86000	41095	52683	51458	0.2374
86000	42662	45651	45627	0.2374
86000	42832	17027	17028	0.2374
86000	43037	39349	40633	0.2374
86000	43094	39221	40524	0.2374
86000	43120	45781	45813	0.2374
86000	43248	7845	6544	0.2374
86000	43399	28470	29725	0.2374
86000	43707	37256	37224	0.2374
86000	43910	54434	54433	0.2374
86000	44017	32481	31247	0.2374
86000	44041	40646	41918	0.2374
86000	44127	16378	16377	0.2374
86000	44248	49563	49564	0.2374
86000	44324	28521	28498	0.2374
86000	44380	53490	53464	0.2374
86000	44763	17543	17575	0.2374
86000	45268	29038	29039	0.2374
86000	45664	17811	17778	0.2374
86000	45713	6251	4935	0.2374
86000	46139	26259	26258	0.2374
86000	46416	38625	39971	0.2374
86000	46419	42716	42717	0.2374
86000	46431	189	190	0.2374
86000	46675	12473	12504	0.2374
86000	46829	20766	20765	0.2374
86000	46871	22197	20936	0.2374
86000	47820	48135	46943	0.2374
86000	48399	39919	41202	0.2374
86000	48454	33066	34255	0.2374
86000	48508	55254	56503	0.2374
86000	48517	53603	53629	0.2374
86000	48697	19505	19526	0.2374
86000	48851	10915	10916	0.2374
86000	49075	21189	21212	0.2374
86000	49156	41854	43149	0.2374
86000	49462	2948	2974	0.2374
86000	49730	33768	33769	0.2374
86000	50322	2325	2302	0.2374
86000	50605	49781	49755	0.2374
86000	50607	23378	23379	0.2374
86000	50635	38538	38510	0.2374
86000	50694	55275	55237	0.2374
86000	50969	37590	36302	0.2374
86000	51033	54756	54783	0.2374
86000	51206	30413	30412	0.2374
86000	51527	34853	36119	0.2374
86000	51675	46886	48060	0.2374
86000	51789	33576	34789	0.2374
86000	51973	21748	21776	0.2374
86000	52138	12660	12661	0.2374
86000	52350	24241	24240	0.2374
86000	53048	16238	14901	0.2374
86000	53671	2039	2021	0.2374
86000	53734	13599	14909	0.2374
86000	53946	7013	7014	0.2374
86000	54741	26908	26909	0.2374
86000	55247	46420	47599	0.2374
86000	55293	42632	42631	0.2374
86000	55521	29035	29034	0.2374
86000	55555	32546	33747	0.2374
86000	55667	1120	1119	0.2374
86000	56421	9032	10397	0.2374
86000	56913	21039	21040	0.2374
86000	56979	30002	30003	0.2374
86000	57168	32213	32214	0.2374
86000	57621	7892	7924	0.2374
86000	58118	21416	21452	0.2374
86000	58138	52481	52480	0.2374
86000	58248	9834	9804	0.2374
86000	58588	46360	46359	0.2374
86000	59285	40831	40832	0.2374
86000	59337	14799	13491	0.2374
86000	59350	46324	46323	0.2374
86000	59426	46963	46962	0.2374
87000	39335	11482	11516	0.2340
87000	39402	127	126	0.2340
87000	39656	44186	44160	0.2340
87000	39684	51531	51509	0.2340
87000	39825	22943	22944	0.2340
87000	40105	39880	41170	0.2340
87000	40236	19906	19939	0.2340
87000	40337	49356	49355	0.2340
87000	40887	17024	18390	0.2340
87000	41389	13067	11727	0.2340
87000	41505	34617	34591	0.2340
87000	42015	43002	41714	0.2340
87000	42098	1612	468	0.2340
87000	42162	11760	10459	0.2340
87000	43264	48449	48423	0.2340
87000	43356	28377	28376	0.2340
87000	43613	22771	22772	0.2340
87000	44474	29883	29884	0.2340
87000	45504	15013	15014	0.2340
87000	45585	25256	25231	0.2340
87000	45614	31171	29899	0.2340
87000	45617	39128	39129	0.2340
87000	46734	34759	34760	0.2340
87000	46972	9057	9089	0.2340
87000	47274	52950	52975	0.2340
87000	47935	11361	12688	0.2340
87000	48242	49318	49317	0.2340
87000	48462	3857	3879	0.2340
87000	48520	55819	57016	0.2340
87000	48820	10381	10345	0.2340
87000	49073	32730	32731	0.2340
87000	49164	16775	16774	0.2340
87000	49568	52632	52633	0.2340
87000	49648	21120	21121	0.2340
87000	50514	47510	48679	0.2340
87000	51154	40711	40738	0.2340
87000	51379	46896	48065	0.2340
87000	51414	28466	28467	0.2340
87000	51417	39790	39791	0.2340
87000	51567	35735	35736	0.2340
87000	51582	49044	49045	0.2340
87000	51617	14190	15523	0.2340
87000	52537	7026	8339	0.2340
87000	52538	16415	17742	0.2340
87000	52550	54810	54847	0.2340
87000	52715	55444	55414	0.2340
87000	53069	35388	35387	0.2340
87000	53934	55352	54086	0.2340
87000	54009	3476	3475	0.2340
87000	54275	34965	34964	0.2340
87000	54403	16578	15219	0.2340
87000	56009	26707	26708	0.2340
87000	56244	9565	10880	0.2340
87000	56765	16223	14888	0.2340
87000	57060	4132	4111	0.2340
87000	57278	24187	24159	0.2340
87000	57343	35298	35320	0.2340
87000	57634	34061	32847	0.2340
87000	57914	28247	28218	0.2340
87000	57970	32150	30883	0.2340
87000	57985	41395	41419	0.2340
87000	58101	12357	11042	0.2340
87000	58698	2387	1167	0.2340
87000	58893	21151	22415	0.2340
87000	58919	33585	33584	0.2340
87000	59159	55272	55271	0.2340
87000	59264	38120	36824	0.2340
87000	59456	17676	17675	0.2340
87000	59607	7751	9037	0.2340
88000	39254	19463	19462	0.2307
88000	39413	10992	10991	0.2307
88000	39414	12276	13620	0.2307
88000	39813	28155	28156	0.2307
88000	39958	54515	54492	0.2307
88000	40265	6710	6744	0.2307
88000	40598	48549	47366	0.2307
88000	41080	35267	35295	0.2307
88000	41428	51016	51041	0.2307
88000	41698	15941	15971	0.2307
88000	41860	35652	36929	0.2307
88000	42384	23057	23026	0.2307
88000	42478	21404	21403	0.2307
88000	42760	16060	14725	0.2307
88000	42859	49903	49904	0.2307
88000	43167	22653	22654	0.2307
88000	43327	8918	8943	0.2307
88000	43572	1131	1150	0.2307
88000	43616	22716	23997	0.2307
88000	44247	48382	49562	0.2307
88000	44406	48106	48132	0.2307
88000	44602	51252	51226	0.2307
88000	45074	32302	32301	0.2307
88000	45878	43613	43587	0.2307
88000	45881	21315	21316	0.2307
88000	46089	1106	1105	0.2307
88000	46411	6295	4991	0.2307
88000	47793	17617	19000	0.2307
88000	47883	19057	19090	0.2307
88000	48550	19539	19513	0.2307
88000	48806	26671	26670	0.2307
88000	48843	13214	13239	0.2307
88000	48950	14365	14393	0.2307
88000	50038	15793	14460	0.2307
88000	50906	39438	39439	0.2307
88000	50972	45159	45158	0.2307
88000	51234	45418	44160	0.2307
88000	51703	53336	53335	0.2307
88000	51752	5597	5568	0.2307
88000	51996	34769	34768	0.2307
88000	52269	21532	20242	0.2307
88000	52432	14703	16033	0.2307
88000	52511	54153	52881	0.2307
88000	52571	27151	27150	0.2307
88000	52777	26711	28045	0.2307
88000	52931	23295	23294	0.2307
88000	53454	46592	46570	0.2307
88000	53885	6649	6650	0.2307
88000	54668	44680	44647	0.2307
88000	54797	20990	20967	0.2307
88000	54904	31611	30381	0.2307
88000	54998	33407	32213	0.2307
88000	55111	52335	51097	0.2307
88000	55312	44939	43676	0.2307
88000	55726	51394	51393	0.2307
88000	55892	6315	7600	0.2307
88000	56062	44907	44908	0.2307
88000	56302	13829	12490	0.2307
88000	56764	22580	21337	0.2307
88000	57043	12458	13794	0.2307
88000	57049	27742	29019	0.2307
88000	57340	6693	6664	0.2307
88000	57707	46053	46089	0.2307
88000	58329	55799	55800	0.2307
88000	58623	53405	53440	0.2307
88000	58808	42490	43802	0.2307
88000	59355	28611	28586	0.2307
88000	59463	16663	17998	0.2307
88000	59583	7127	7126	0.2307
89000	39477	16301	17643	0.2275
89000	39576	957	983	0.2275
89000	39642	22715	21460	0.2275
89000	39927	51021	50996	0.2275
89000	39934	21864	20596	0.2275
89000	40210	54217	54216	0.2275
89000	40401	12565	13900	0.2275
89000	40416	26535	25254	0.2275
89000	40891	17311	17312	0.2275
89000	41374	4248	4273	0.2275
89000	41510	21879	21878	0.2275
89000	41533	43088	43087	0.2275
89000	41746	53647	53646	0.2275
89000	43596	32095	32125	0.2275
89000	44278	677	657	0.2275
89000	44593	575	576	0.2275
89000	45494	4930	3611	0.2275
89000	45600	19734	19735	0.2275
89000	45771	36897	36898	0.2275
89000	46447	29410	29384	0.2275
89000	46618	32217	32218	0.2275
89000	46918	21025	21024	0.2275
89000	46957	3312	3311	0.2275
89000	46992	3347	4622	0.2275
89000	47576	3773	3772	0.2275
89000	47797	12047	10755	0.2275
89000	48805	26645	26618	0.2275
89000	49397	11757	11758	0.2275
89000	49530	27171	27172	0.2275
89000	49575	22634	21379	0.2275
89000	49616	38716	38741	0.2275
89000	49766	20016	20015	0.2275
89000	50212	6706	6733	0.2275
89000	50237	4759	3481	0.2275
89000	50716	52587	52561	0.2275
89000	50984	31747	32982	0.2275
89000	51296	33702	32497	0.2275
89000	51420	39790	39756	0.2275
89000	52078	37770	37798	0.2275
89000	52219	16945	16944	0.2275
89000	52551	52351	53582	0.2275
89000	52633	41868	40594	0.2275
89000	52761	10281	10306	0.2275
89000	52773	32340	33536	0.2275
89000	52806	53738	53771	0.2275
89000	53192	55552	55551	0.2275
89000	53231	30223	30222	0.2275
89000	54031	46418	46419	0.2275
89000	54231	21622	21623	0.2275
89000	55213	56688	56720	0.2275
89000	55260	51501	51500	0.2275
89000	55379	33799	33798	0.2275
89000	55551	28146	28145	0.2275
89000	56689	26653	25361	0.2275
89000	56954	1844	1880	0.2275
89000	57472	48771	47595	0.2275
89000	57603	53394	54673	0.2275
89000	57676	15477	15476	0.2275
89000	57861	15807	14477	0.2275
89000	58772	29582	29547	0.2275
89000	58942	28359	28360	0.2275
89000	59007	38489	39818	0.2275
89000	59174	13120	13119	0.2275
89000	59376	34347	34346	0.2275
90000	39245	1254	2471	0.2240
90000	39455	37164	37163	0.2240
90000	39582	2498	2499	0.2240
90000	39680	48980	47790	0.2240
90000	40121	39969	41264	0.2240
90000	40418	38380	38409	0.2240
90000	40987	39057	39058	0.2240
90000	41062	23530	23531	0.2240
90000	41409	10686	10718	0.2240
90000	41729	11444	11475	0.2240
90000	42093	5663	5692	0.2240
90000	42127	26113	26147	0.2240
90000	42806	21281	21312	0.2240
90000	43059	6785	6786	0.2240
90000	43283	1159	2376	0.2240
90000	43476	2911	4177	0.2240
90000	43801	8387	8386	0.2240
90000	44156	13521	13549	0.2240
90000	44632	34734	34760	0.2240
90000	44956	24709	24730	0.2240
90000	44973	1071	1090	0.2240
90000	44976	40408	40386	0.2240
90000	46197	57125	57098	0.2240
90000	46440	39587	39586	0.2240
90000	46530	47673	46482	0.2240
90000	46597	40234	40235	0.2240
90000	46700	22200	23474	0.2240
90000	47386	50474	50475	0.2240
90000	47398	48518	47369	0.2240
90000	47524	8359	9645	0.2240
90000	48109	26851	25557	0.2240
90000	48429	50967	49709	0.2240
90000	48733	44008	44035	0.2240
90000	48905	14827	14826	0.2240
90000	49102	57417	57416	0.2240
90000	49296	46733	47936	0.2240
90000	49409	47044	45810	0.2240
90000	49664	14424	14403	0.2240
90000	49763	12887	12858	0.2240
90000	50015	57479	57480	0.2240
90000	50020	45054	45055	0.2240
90000	50081	24395	24394	0.2240
90000	50154	16610	17934	0.2240
90000	50340	1136	1135	0.2240
90000	50448	24088	22821	0.2240
90000	50957	30308	30309	0.2240
90000	51169	25029	25030	0.2240
90000	51294	15556	15578	0.2240
90000	51307	23758	23759	0.2240
90000	51580	40797	40798	0.2240
90000	52353	28674	27380	0.2240
90000	52580	23813	23788	0.2240
90000	53310	25849	25848	0.2240
90000	53345	43791	43809	0.2240
90000	54110	9202	7926	0.2240
90000	54708	13342	13343	0.2240
90000	55150	11955	10660	0.2240
90000	55636	21973	21974	0.2240
90000	55766	10461	9123	0.2240
90000	56043	55309	54043	0.2240
90000	56578	16201	16172	0.2240
90000	57282	49769	51039	0.2240
90000	57358	54299	53024	0.2240
90000	57383	4359	4358	0.2240
90000	58110	12336	12335	0.2240
90000	58424	1393	1363	0.2240
90000	58562	51123	51153	0.2240
90000	59058	6305	6304	0.2240
90000	59336	47855	49035	0.2240
90000	59371	48299	48300	0.2240
90000	59528	50407	50374	0.2240
91000	39485	8384	8353	0.2211
91000	39508	16326	16302	0.2211
91000	39573	22713	22680	0.2211
91000	39587	16074	16075	0.2211
91000	39960	45119	43855	0.2211
91000	40088	28550	27241	0.2211
91000	40162	5940	5914	0.2211
91000	40258	7464	7489	0.2211
91000	40991	7883	7882	0.2211
91000	41693	36991	38325	0.2211
91000	42007	902	932	0.2211
91000	42626	24435	23190	0.2211
91000	42688	1193	134	0.2211
91000	42844	6750	6720	0.2211
91000	43113	31255	31256	0.2211
91000	43700	51070	52312	0.2211
91000	43724	655	1822	0.2211
91000	44484	24321	24320	0.2211
91000	44634	24610	25838	0.2211
91000	44637	22091	20813	0.2211
91000	44649	53793	53792	0.2211
91000	45814	48881	48907	0.2211
91000	46005	47759	47777	0.2211
91000	46143	8897	10247	0.2211
91000	46878	18846	18847	0.2211
91000	47130	56803	56777	0.2211
91000	47408	14279	14280	0.2211
91000	47455	24903	24937	0.2211
91000	47754	52482	53722	0.2211
91000	47769	4815	4816	0.2211
91000	48648	10036	10061	0.2211
91000	49520	25374	25399	0.2211
91000	49632	22243	22242	0.2211
91000	50470	44333	43054	0.2211
91000	50875	45222	45245	0.2211
91000	51740	5251	5252	0.2211
91000	52324	35839	37102	0.2211
91000	52718	10465	11768	0.2211
91000	52836	8852	8834	0.2211
91000	52873	15693	15694	0.2211
91000	53723	219	220	0.2211
91000	53760	23001	24265	0.2211
91000	54117	13139	13163	0.2211
91000	54391	33034	33060	0.2211
91000	54420	55396	55397	0.2211
91000	54571	1578	1577	0.2211
91000	54697	34932	34901	0.2211
91000	56227	50952	50953	0.2211
91000	56248	51244	51272	0.2211
91000	56733	49435	49436	0.2211
91000	56751	35486	34230	0.2211
91000	56759	27761	27760	0.2211
91000	57457	22853	21581	0.2211
91000	57683	3927	3903	0.2211
91000	57865	36959	38293	0.2211
91000	58951	33429	33451	0.2211
91000	59031	17192	17193	0.2211
91000	59068	28164	29426	0.2211
91000	59499	24332	25549	0.2211
92000	39373	5285	5251	0.2180
92000	39829	35488	36769	0.2180
92000	40053	47435	47436	0.2180
92000	40409	18831	17443	0.2180
92000	40554	53650	53675	0.2180
92000	40753	14721	13403	0.2180
92000	40760	39750	39749	0.2180
92000	40978	10255	10256	0.2180
92000	41219	30073	30101	0.2180
92000	41311	28288	28320	0.2180
92000	41787	44224	42957	0.2180
92000	42069	4455	4456	0.2180
92000	42234	53622	53623	0.2180
92000	42926	8765	7470	0.2180
92000	43065	35466	35492	0.2180
92000	43754	32865	32842	0.2180
92000	44418	57378	56214	0.2180
92000	44725	44538	45795	0.2180
92000	45205	9058	10415	0.2180
92000	45227	48696	48726	0.2180
92000	45377	18668	17293	0.2180
92000	46059	11836	10539	0.2180
92000	46065	52882	52881	0.2180
92000	46087	1106	2304	0.2180
92000	46679	11218	11186	0.2180
92000	46838	8861	8862	0.2180
92000	47350	15370	15402	0.2180
92000	48384	37974	38008	0.2180
92000	48599	33248	33247	0.2180
92000	49154	41854	41855	0.2180
92000	49160	47018	45775	0.2180
92000	49211	16105	17437	0.2180
92000	50058	8572	8571	0.2180
92000	50177	6728	6729	0.2180
92000	50786	6447	6446	0.2180
92000	50951	6537	6536	0.2180
92000	51043	30093	31362	0.2180
92000	51494	13017	14339	0.2180
92000	51835	26623	26622	0.2180
92000	51842	21204	21181	0.2180
92000	52216	8178	8199	0.2180
92000	52732	53968	55214	0.2180
92000	53102	47895	49073	0.2180
92000	53110	27196	25892	0.2180
92000	53220	44701	44702	0.2180
92000	53863	2541	2542	0.2180
92000	55001	536	1682	0.2180
92000	55176	27191	27217	0.2180
92000	55535	5353	4026	0.2180
92000	55719	46960	45706	0.2180
92000	56068	28161	28185	0.2180
92000	56717	9788	9787	0.2180
92000	57128	51389	51411	0.2180
92000	57424	10360	11664	0.2180
92000	57560	53509	54774	0.2180
92000	57572	34846	36109	0.2180
92000	57681	24421	24387	0.2180
92000	57991	10896	10897	0.2180
92000	58028	52898	54172	0.2180
92000	58095	47892	47893	0.2180
92000	58173	48280	48253	0.2180
92000	58812	18474	17109	0.2180
92000	59036	6	1042	0.2180
92000	59505	53792	55055	0.2180
93000	39399	30154	30155	0.2154
93000	39603	46525	45264	0.2154
93000	40290	41481	41480	0.2154
93000	40956	37893	37855	0.2154
93000	41395	46146	44893	0.2154
93000	41538	10091	8787	0.2154
93000	41563	37614	37613	0.2154
93000	41605	555	556	0.2154
93000	42807	20008	21279	0.2154
93000	43004	19644	18294	0.2154
93000	43121	43239	43238	0.2154
93000	43195	47954	49141	0.2154
93000	43864	28028	28029	0.2154
93000	43969	23820	23821	0.2154
93000	44366	23978	23979	0.2154
93000	44489	10676	10701	0.2154
93000	44633	24610	24609	0.2154
93000	46193	529	1677	0.2154
93000	46579	49205	49234	0.2154
93000	47086	49866	49867	0.2154
93000	47189	3100	3099	0.2154
93000	48031	14653	14676	0.2154
93000	48087	57374	57404	0.2154
93000	48388	8914	8884	0.2154
93000	49355	54511	54510	0.2154
93000	49505	48827	48826	0.2154
93000	49705	2330	2331	0.2154
93000	49857	24236	24237	0.2154
93000	50645	11625	11626	0.2154
93000	50718	25083	23831	0.2154
93000	51425	28927	28928	0.2154
93000	51898	8331	8332	0.2154
93000	52273	35024	33803	0.2154
93000	52489	22218	22190	0.2154
93000	52775	32340	32339	0.2154
93000	53207	19101	19100	0.2154
93000	53446	19134	19135	0.2154
93000	54008	29467	29466	0.2154
93000	54362	42746	42721	0.2154
93000	54873	12627	12628	0.2154
93000	55185	49545	50799	0.2154
93000	55628	51114	49845	0.2154
93000	55743	12977	11653	0.2154
93000	55995	2780	2751	0.2154
93000	56444	31247	31277	0.2154
93000	56779	2112	2113	0.2154
93000	56963	11919	10630	0.2154
93000	57030	41394	41395	0.2154
93000	57763	33205	33224	0.2154
93000	58126	47692	46500	0.2154
93000	58127	47692	47720	0.2154
93000	59137	50761	50733	0.2154
93000	59377	34347	35588	0.2154
94000	39583	713	736	0.2119
94000	40372	28275	26955	0.2119
94000	40745	28296	28329	0.2119
94000	40875	9421	10744	0.2119
94000	41413	10685	10717	0.2119
94000	41528	16511	16512	0.2119
94000	42110	32558	32583	0.2119
94000	42154	18461	18491	0.2119
94000	42247	29555	28291	0.2119
94000	42263	45196	45172	0.2119
94000	42312	1653	1654	0.2119
94000	42752	44685	44720	0.2119
94000	43118	44492	44522	0.2119
94000	43212	32575	32548	0.2119
94000	43722	674	673	0.2119
94000	43765	13704	13703	0.2119
94000	44030	1603	459	0.2119
94000	44304	16659	15311	0.2119
94000	44545	54969	54939	0.2119
94000	44701	34980	34955	0.2119
94000	44738	48525	48526	0.2119
94000	44977	39082	37756	0.2119
94000	45174	28009	26668	0.2119
94000	45183	11922	11921	0.2119
94000	45485	41027	40999	0.2119
94000	45682	16375	15011	0.2119
94000	45711	42274	42250	0.2119
94000	45763	37695	37696	0.2119
94000	45964	14955	13648	0.2119
94000	46010	6468	5176	0.2119
94000	46817	47385	48566	0.2119
94000	46832	3806	3837	0.2119
94000	47050	53500	53499	0.2119
94000	48138	29270	29292	0.2119
94000	48201	6352	6351	0.2119
94000	48810	23748	23747	0.2119
94000	49190	46371	46396	0.2119
94000	49271	14275	14247	0.2119
94000	49797	24526	24527	0.2119
94000	50368	52418	52443	0.2119
94000	50467	52716	51491	0.2119
94000	50502	43728	43700	0.2119
94000	50922	23383	23382	0.2119
94000	51541	41492	41513	0.2119
94000	51971	45289	45263	0.2119
94000	52262	5061	5060	0.2119
94000	52490	23544	23570	0.2119
94000	52494	49567	49566	0.2119
94000	52716	1010	1038	0.2119
94000	52724	34426	34427	0.2119
94000	53011	41758	41738	0.2119
94000	53258	12401	13729	0.2119
94000	54230	34085	34086	0.2119
94000	54525	14099	14098	0.2119
94000	54624	30915	32151	0.2119
94000	54918	5548	6871	0.2119
94000	54951	49052	49078	0.2119
94000	55463	25778	27076	0.2119
94000	55520	29008	29009	0.2119
94000	55578	4343	5669	0.2119
94000	55645	36396	35119	0.2119
94000	56213	15658	15628	0.2119
94000	56225	15271	13973	0.2119
94000	56675	43577	43578	0.2119
94000	56778	15108	15137	0.2119
94000	57248	1865	1893	0.2119
94000	57458	22853	22854	0.2119
94000	57625	53399	52184	0.2119
94000	58544	44190	44191	0.2119
94000	59065	32606	32607	0.2119
94000	59259	35339	35340	0.2119
94000	59484	50305	50306	0.2119
95000	39231	5135	5136	0.2085
95000	39388	16981	18325	0.2085
95000	39667	27277	27302	0.2085
95000	39708	51187	51186	0.2085
95000	39734	5979	5980	0.2085
95000	40035	48437	48412	0.2085
95000	40165	16395	15026	0.2085
95000	40465	53157	53135	0.2085
95000	40672	20146	20120	0.2085
95000	41117	53485	53513	0.2085
95000	41275	32864	31615	0.2085
95000	41348	2958	2957	0.2085
95000	41724	5462	5432	0.2085
95000	41753	18199	19555	0.2085
95000	41884	33032	34226	0.2085
95000	41910	50883	50882	0.2085
95000	42060	24201	25423	0.2085
95000	42251	28052	26718	0.2085
95000	42641	14862	13552	0.2085
95000	42743	48184	48185	0.2085
95000	42917	9601	10910	0.2085
95000	43578	45249	45277	0.2085
95000	45403	11792	10490	0.2085
95000	46160	55367	55341	0.2085
95000	46742	37426	37425	0.2085
95000	46928	53368	53343	0.2085
95000	47388	17087	17086	0.2085
95000	47886	38473	38472	0.2085
95000	48039	39457	38117	0.2085
95000	48202	8979	7679	0.2085
95000	48440	10635	10636	0.2085
95000	48450	35222	35221	0.2085
95000	48461	3857	5158	0.2085
95000	48791	25248	25247	0.2085
95000	48813	40656	40657	0.2085
95000	49754	56489	56463	0.2085
95000	50160	32525	31298	0.2085
95000	50213	6672	6673	0.2085
95000	50601	12062	12061	0.2085
95000	51403	27694	26365	0.2085
95000	53151	47484	47483	0.2085
95000	53444	17798	19193	0.2085
95000	53561	16572	15206	0.2085
95000	53716	4299	5625	0.2085
95000	54121	31407	31406	0.2085
95000	54407	21325	20056	0.2085
95000	54460	4165	4189	0.2085
95000	54503	29657	29679	0.2085
95000	54547	44630	44631	0.2085
95000	54867	55593	54315	0.2085
95000	55351	5144	5118	0.2085
95000	56177	13710	15014	0.2085
95000	56290	56330	56331	0.2085
95000	56342	24888	24887	0.2085
95000	56344	24888	24857	0.2085
95000	56545	38160	38161	0.2085
95000	56712	27308	28603	0.2085
95000	56724	14578	14579	0.2085
95000	56837	6602	6603	0.2085
95000	57219	31986	31962	0.2085
95000	57247	3089	3088	0.2085
95000	57601	53588	53556	0.2085
95000	57670	40613	40588	0.2085
95000	58010	42197	42196	0.2085
95000	58197	3747	5062	0.2085
95000	58229	46032	46031	0.2085
95000	58233	52916	52917	0.2085
95000	58473	27913	27893	0.2085
95000	59132	30084	31351	0.2085
95000	59218	51414	50144	0.2085
96000	39613	4314	4313	0.2043
96000	40300	42832	42831	0.2043
96000	40486	23604	23605	0.2043
96000	40682	36059	36091	0.2043
96000	40705	24120	24121	0.2043
96000	40715	2050	2033	0.2043
96000	40774	55940	54636	0.2043
96000	41372	4248	2987	0.2043
96000	41431	42916	42917	0.2043
96000	41460	8163	8188	0.2043
96000	41569	52660	52659	0.2043
96000	41960	9055	9054	0.2043
96000	41962	9055	9024	0.2043
96000	42175	23457	23444	0.2043
96000	42486	8047	8048	0.2043
96000	42754	1350	1374	0.2043
96000	42779	26683	26715	0.2043
96000	43606	21875	21904	0.2043
96000	43664	39812	38486	0.2043
96000	43741	4892	4891	0.2043
96000	43763	6609	6580	0.2043
96000	43848	29826	29853	0.2043
96000	43956	13201	13227	0.2043
96000	44075	32773	32772	0.2043
96000	44198	39975	41271	0.2043
96000	44211	29787	29757	0.2043
96000	44355	871	2057	0.2043
96000	44357	8602	8603	0.2043
96000	44927	34315	34314	0.2043
96000	45258	1760	2974	0.2043
96000	45659	43436	43472	0.2043
96000	45872	39813	39814	0.2043
96000	46206	3068	1844	0.2043
96000	46268	18138	18106	0.2043
96000	46813	11668	11669	0.2043
96000	46839	10208	8861	0.2043
96000	46864	30194	30195	0.2043
96000	47336	51292	52517	0.2043
96000	47548	45537	45538	0.2043
96000	48490	38773	38794	0.2043
96000	48577	7277	5952	0.2043
96000	49444	30798	30797	0.2043
96000	49449	1594	1593	0.2043
96000	49528	38118	38117	0.2043
96000	49544	32001	32029	0.2043
96000	49685	23104	23103	0.2043
96000	50155	19330	17935	0.2043
96000	50194	52833	52801	0.2043
96000	50365	30987	30964	0.2043
96000	50376	39617	39618	0.2043
96000	50701	21391	21422	0.2043
96000	51002	6279	6259	0.2043
96000	51495	14338	14307	0.2043
96000	51619	23794	23767	0.2043
96000	51721	52479	53719	0.2043
96000	52253	8524	8523	0.2043
96000	52902	56002	56003	0.2043
96000	53116	25000	25001	0.2043
96000	53583	51858	51857	0.2043
96000	53600	11032	11033	0.2043
96000	54311	37132	37133	0.2043
96000	54546	44630	44662	0.2043
96000	54582	4916	3598	0.2043
96000	54882	46735	46734	0.2043
96000	54953	56481	56482	0.2043
96000	55290	54454	54429	0.2043
96000	55440	5311	5310	0.2043
96000	55960	48741	48764	0.2043
96000	55980	30439	30410	0.2043
96000	56267	45921	45892	0.2043
96000	56323	17287	17309	0.2043
96000	56491	24771	24770	0.2043
96000	56499	52277	52278	0.2043
96000	56544	38160	39490	0.2043
96000	57223	2762	1546	0.2043
96000	57243	37179	37178	0.2043
96000	57385	55014	55015	0.2043
96000	57879	20497	20466	0.2043
96000	58091	55475	55474	0.2043
96000	58210	24461	25690	0.2043
96000	58491	5058	5059	0.2043
96000	58631	45847	45848	0.2043
96000	58993	43816	45082	0.2043
96000	59156	36422	36391	0.2043
96000	59328	37864	37865	0.2043
97000	39359	41660	40393	0.2012
97000	39545	31847	33075	0.2012
97000	39647	50392	50393	0.2012
97000	39907	26681	26714	0.2012
97000	40095	30332	30303	0.2012
