#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
47.4%,1423000,1138823.4376241658,96110.85199801154,119.7693456937946,51.1
47.5%,1424000,1139176.437726993,95496.80523668314,119.00414616324402,51.1
47.5%,1425000,1138577.9140367452,95774.7746117806,119.35054003538474,51.1
47.5%,1426000,1138846.9657123499,95890.8843461339,119.49523115634643,51.1
47.6%,1427000,1138595.686554458,95922.16563928296,119.53421260261429,51.1
47.6%,1428000,1138776.861984957,95929.55452279249,119.54342032187748,51.1
47.6%,1429000,1138915.0769683924,95787.21458704055,119.36604221506954,51.1
47.7%,1430000,1139125.6032830272,95921.87041704042,119.53384470893644,51.1
47.7%,1431000,1139288.2522999048,95730.60246859936,119.29549454804665,51.1
47.7%,1432000,1138869.7777472045,96586.08634696365,120.36156297042835,51.1
47.8%,1433000,1138653.3004324604,96174.53475641628,119.84870449821214,51.1
47.8%,1434000,1138623.6669096202,95689.30415695772,119.24403031002616,51.1
47.8%,1435000,1138328.381267134,96257.78455925055,119.95244693943826,51.1
47.9%,1436000,1138620.2949173804,96013.17321447967,119.64762245704691,51.1
47.9%,1437000,1138789.5197795406,95895.82764998468,119.50139129597132,51.1
47.9%,1438000,1138770.640046483,95738.37932906012,119.30518574804722,51.1
48.0%,1439000,1138793.1137172356,96203.95938429332,119.88537224545249,51.1
48.0%,1440000,1138921.1834238395,96077.52246921866,119.72781182147094,51.1
48.0%,1441000,1139070.710379796,95838.28305320887,119.4296816132375,51.1
48.1%,1442000,1138944.3341123369,95953.89204240874,119.57374872641924,51.1
48.1%,1443000,1138680.723477155,95913.29194245033,119.52315457075386,51.1
48.1%,1444000,1138452.3859474417,95579.74415338815,119.10750119110827,51.1
48.2%,1445000,1138352.9568708856,96096.73268507748,119.75175079335826,51.1
48.2%,1446000,1138525.1086398046,95939.6510677782,119.55600221623767,51.1
48.2%,1447000,1138613.60376581,96347.08710270794,120.06373205424408,51.1
48.3%,1448000,1138652.961179981,96208.41497001643,119.89092461103498,51.1
48.3%,1449000,1138990.8479114026,96120.26960794015,119.78108152752931,51.1
48.3%,1450000,1138781.0667313226,96123.63568207363,119.78527618909085,51.1
48.4%,1451000,1138279.1921488792,96524.63925998495,120.28499016674141,51.1
48.4%,1452000,1138680.8446917534,96016.4448801908,119.65169947075977,51.1
48.4%,1453000,1138735.0978657193,95810.54280870181,119.39511287448505,51.1
48.5%,1454000,1138036.9209979065,95898.62117093152,119.50487246556902,51.1
48.5%,1455000,1137802.7728190664,95999.9527753995,119.63114769581549,51.1
48.5%,1456000,1138143.6092665624,95962.8095996156,119.58486141525354,51.1
48.6%,1457000,1138584.3793679308,95877.55967493937,119.47862650538998,51.1
48.6%,1458000,1138402.2911809739,96262.46648194056,119.95828135673365,51.1
48.6%,1459000,1138670.3823218048,95734.93391314126,119.30089221405322,51.1
48.7%,1460000,1138769.8493668567,96458.70657000446,120.20282759118794,51.1
48.7%,1461000,1138767.8413296249,96072.67345346659,119.72176917975243,51.1
48.7%,1462000,1138384.8696969897,96425.4649721523,120.16140329474479,51.1
48.8%,1463000,1138916.1917082164,96051.53679006225,119.69542954907118,51.1
48.8%,1464000,1138385.6170794498,96679.83291177609,120.47838603978225,51.1
48.8%,1465000,1138407.7014509998,96222.84496123876,119.90890666583044,51.1
48.9%,1466000,1137970.25284346,96305.33667635007,120.01170440967151,51.1
48.9%,1467000,1138330.8243101016,95820.83631290309,119.40794021122647,51.1
48.9%,1468000,1138698.7249741033,95814.31336915796,119.39981159007588,51.1
49.0%,1469000,1137991.5549433902,95811.44227685462,119.39623375428056,51.1
49.0%,1470000,1138276.3045185003,95727.52693083057,119.29166194081692,51.1
49.0%,1471000,1138619.5055152941,95864.87031434974,119.46281355208141,51.1
49.1%,1472000,1138723.3954997454,95836.86839276878,119.42791872224481,51.1
49.1%,1473000,1138343.5833878592,96071.91095741274,119.7208189888888,51.1
49.1%,1474000,1138294.4587498158,96027.70648597277,119.66573321541948,51.1
49.2%,1475000,1138144.8582740147,95804.25739943476,119.38728025891999,51.1
49.2%,1476000,1138183.788353391,95629.89064308189,119.16999166054646,51.1
49.2%,1477000,1138467.1226817463,95487.00413218154,118.99193243452524,51.1
49.3%,1478000,1138354.051599577,95937.7615408082,119.55364756632913,51.1
49.3%,1479000,1138558.8355843667,96061.85266987755,119.70828476937201,51.1
49.3%,1480000,1138823.5754903127,95564.56366205178,119.08858389429037,51.1
49.4%,1481000,1138261.7815099042,95481.56242097821,118.98515120039062,51.1
49.4%,1482000,1138273.1769429967,95545.48839635914,119.06481309168642,51.1
49.4%,1483000,1137917.1822089292,95851.97430239664,119.44674307844005,51.1
49.5%,1484000,1138540.5976843126,95323.40307761062,118.78805960587549,51.1
49.5%,1485000,1137699.654783627,95923.47448936386,119.53584363713892,51.1
49.5%,1486000,1138901.258740425,95897.40454297386,119.50335635441807,51.1
49.6%,1487000,1138531.5076391455,96095.6578420476,119.75041136868626,51.1
49.6%,1488000,1138416.1696401369,95784.8309629178,119.36307184184291,51.1
49.6%,1489000,1138321.647012148,95923.15107828137,119.53544061570135,51.1
49.7%,1490000,1138797.8324503582,95957.25832041696,119.577943642041,51.1
49.7%,1491000,1138642.8551750984,96268.40843175985,119.96568596742233,51.1
49.7%,1492000,1139181.1144306771,96158.75660476071,119.82904242196622,51.1
49.8%,1493000,1139032.6530434284,96014.43570020609,119.64919571424167,51.1
49.8%,1494000,1138641.859335376,95555.80725259896,119.07767202108366,51.1
49.8%,1495000,1138222.9329980277,95950.725713257,119.56980297874483,51.1
49.9%,1496000,1138182.4750220757,95513.55333208837,119.02501694304257,51.1
49.9%,1497000,1138343.4873390049,95417.97508631097,118.90591130906527,51.1
49.9%,1498000,1138282.131467618,95569.14869872958,119.09429757626765,51.1
50.0%,1499000,1138007.8128646743,95710.48918020763,119.27043020473526,51.1
50.0%,1500000,1138539.8448629007,95568.35691308833,119.0933108859386,51.1
50.0%,1501000,1138516.1958567128,95982.88944025063,119.6098840773619,51.1
50.1%,1502000,1138511.197990315,95672.33277812923,119.2228812837138,51.1
50.1%,1503000,1138507.915882282,95692.16732668586,119.24759827303784,51.1
50.1%,1504000,1138075.7552224733,96459.36574444665,120.20364902695714,51.1
50.2%,1505000,1138873.7342477012,95557.47822975261,119.07975432330242,51.1
50.2%,1506000,1138493.355130691,96305.49461495609,120.01190122619234,51.1
50.2%,1507000,1138568.5076089222,95696.27414895536,119.2527160241125,51.1
50.3%,1508000,1138628.9994888622,95664.21633690903,119.21276691229686,51.1
50.3%,1509000,1138441.455672985,96117.8395261245,119.77805326065838,51.1
50.3%,1510000,1138698.2311102264,96115.9253365671,119.77566787725934,51.1
50.4%,1511000,1138871.0509196445,96677.44650491848,120.47541219882723,51.1
50.4%,1512000,1138518.1305587608,95931.96477130381,119.5464238733096,51.1
50.4%,1513000,1138544.426898362,95528.40653883418,119.04352639141825,51.1
50.5%,1514000,1138043.6485435534,95475.16807494606,118.97718283236048,51.1
50.5%,1515000,1138778.6896901615,95723.41739213039,119.28654080463934,51.1
50.5%,1516000,1139202.5281912182,96140.12862093015,119.80582900341254,51.1
50.6%,1517000,1139515.4456089195,95462.54283771953,118.96144978691957,51.1
50.6%,1518000,1138660.2739379145,96252.90003032604,119.94636004268156,51.1
50.6%,1519000,1138764.8252667096,95826.05113062236,119.4144387001397,51.1
50.7%,1520000,1138348.0421027876,96225.02915595754,119.91162851842978,51.1
50.7%,1521000,1138531.0436107311,95856.07052221043,119.45184761717545,51.1
50.7%,1522000,1138710.7147880904,96088.81463888208,119.7418836535683,51.1
50.8%,1523000,1138641.3349381126,96181.96515330659,119.85796394972355,51.1
50.8%,1524000,1138526.9327764753,96317.35938971408,120.02668661493905,51.1
50.8%,1525000,1138596.3793139067,96294.20944908289,119.99783812192699,51.1
50.9%,1526000,1139086.0257618614,95552.0598565993,119.0730021720749,51.1
50.9%,1527000,1138552.402081836,95630.95491776707,119.17131791538691,51.1
50.9%,1528000,1139140.5219643135,95715.12052529052,119.27620159432063,51.1
51.0%,1529000,1138563.761334408,96050.45005151772,119.69407530070367,51.1
51.0%,1530000,1138765.785438763,95790.4344608253,119.3700546878382,51.1
51.0%,1531000,1138253.868076617,95669.08035861314,119.21882825380858,51.1
51.1%,1532000,1138259.5854536537,95854.30524201845,119.44964779843319,51.1
51.1%,1533000,1138368.1748422552,96152.86820383367,119.82170454167952,51.1
51.1%,1534000,1138644.0406573508,95754.25383309959,119.32496789462584,51.1
51.2%,1535000,1138394.0221760254,95928.29856201974,119.54185519580857,51.1
51.2%,1536000,1139104.0970920809,95635.8033877952,119.17735987704692,51.1
51.2%,1537000,1138817.9844903052,95873.08153504963,119.47304603374323,51.1
51.3%,1538000,1138684.3011825979,96321.33648959472,120.03164271136896,51.1
51.3%,1539000,1138722.0883560777,96105.7739929865,119.76301769516974,51.1
51.3%,1540000,1138991.7328393552,96487.50483187377,120.23871478716532,51.1
51.4%,1541000,1138738.5745008662,96038.53344254324,119.67922531831259,51.1
51.4%,1542000,1138666.1840499155,95900.27936857246,119.50693884249064,51.1
51.4%,1543000,1138317.3272108734,96013.63118380742,119.64819315937231,51.1
51.5%,1544000,1138263.2839254513,96023.2287139307,119.6601532021692,51.1
51.5%,1545000,1139025.7275587022,96485.89483349466,120.23670847415877,51.1
51.5%,1546000,1139130.146388419,95524.61893951945,119.03880644271064,51.1
51.6%,1547000,1138079.8637800831,96059.34512662649,119.70515997328253,51.1
51.6%,1548000,1138206.0344583225,95319.05340389017,118.78263922342491,51.1
51.6%,1549000,1137728.3167134672,95478.70231340191,118.98158705330519,51.1
51.7%,1550000,1138546.2382010408,95478.47192953242,118.98129995851065,51.1
51.7%,1551000,1138364.2455688752,95769.31507189476,119.3437365838876,51.1
51.7%,1552000,1138605.1808450632,95526.68889381547,119.04138593364738,51.1
51.8%,1553000,1139056.3602118213,95255.85015957011,118.70387796951265,51.1
51.8%,1554000,1138948.9326888844,95849.76734236426,119.44399285665389,51.1
51.8%,1555000,1138635.9180211537,95556.4064938854,119.07841877064729,51.1
51.9%,1556000,1138548.0810662042,95830.21652314338,119.41962943902536,51.1
51.9%,1557000,1139166.6315141078,95596.52077709255,119.12840752168651,51.1
51.9%,1558000,1138981.6212465297,96250.03528390045,119.94279011485511,51.1
52.0%,1559000,1139111.324771719,95907.10013383804,119.51543859643108,51.1
52.0%,1560000,1139700.185306836,95391.57140892983,118.87300814466596,51.1
52.0%,1561000,1139229.8524821196,95934.80417935009,119.54996222550179,51.1
52.1%,1562000,1138767.8475674465,96252.62866159389,119.94602187425609,51.1
52.1%,1563000,1139270.3475293927,95966.82792516288,119.58986888539428,51.1
52.1%,1564000,1139043.1106956117,95732.04082512745,119.2972869681185,51.1
52.2%,1565000,1138714.713529013,95918.66308723172,119.5298478679489,51.1
52.2%,1566000,1138912.0518613178,96037.50967968511,119.67794954762577,51.1
52.2%,1567000,1138662.391099019,95753.93236337489,119.32456729242757,51.1
52.3%,1568000,1138524.6893986072,96561.87945008281,120.33139734250575,51.1
52.3%,1569000,1139143.9245133903,96510.07055680294,120.26683525487202,51.1
52.3%,1570000,1139072.6836206932,96547.47531218884,120.31344750505264,51.1
52.4%,1571000,1139446.2060603667,96297.18583501008,120.00154717025632,51.1
52.4%,1572000,1139058.554042574,96244.14419232038,119.93544888158854,51.1
52.4%,1573000,1138862.686159052,96073.84562876917,119.72322989585378,51.1
52.5%,1574000,1138778.3638726715,95887.87719907676,119.49148377477658,51.1
52.5%,1575000,1138767.6438119654,96188.36244834449,119.86593599268198,51.1
52.5%,1576000,1139039.646429753,96102.45024449081,119.75887577805733,51.1
52.6%,1577000,1138695.7171071004,96493.08452371872,120.24566796703574,51.1
52.6%,1578000,1139175.7290709987,95877.93746842231,119.4790972959128,51.1
52.6%,1579000,1138756.838057747,96511.94874040516,120.2691757691475,51.1
52.7%,1580000,1138752.7327022608,95616.21807964459,119.15295348074886,51.1
52.7%,1581000,1138212.9073601495,95928.68306873192,119.54233435207837,51.1
52.7%,1582000,1138696.1240198575,95944.66667333091,119.56225245523585,51.1
52.8%,1583000,1138437.1148244292,96150.60609173912,119.81888559168773,51.1
52.8%,1584000,1138576.4257869758,96118.26144196275,119.77857903462495,51.1
52.8%,1585000,1138568.7971327268,95199.00845146544,118.63304419740174,51.1
52.9%,1586000,1138552.4755220339,95448.3622143433,118.9437784839606,51.1
52.9%,1587000,1138622.5300521385,95708.59692403162,119.26807215380373,51.1
52.9%,1588000,1139302.2362894323,95319.08592597704,118.78267975109668,51.1
53.0%,1589000,1138798.947407795,95852.61985094406,119.447547534186,51.1
53.0%,1590000,1138383.9822313618,96206.04481677922,119.88797102466556,51.1
53.0%,1591000,1138689.0444495138,95828.70109728546,119.41774097836065,51.1
53.1%,1592000,1138763.3706815094,95945.81738537324,119.56368642471513,51.1
53.1%,1593000,1138740.5404181108,95786.12133101322,119.36467984488607,51.1
53.1%,1594000,1138502.4263891391,95673.52699054634,119.22436946155057,51.1
53.2%,1595000,1138977.434373621,95683.6211330806,119.2369483620757,51.1
53.2%,1596000,1138921.0091976896,95623.87772691277,119.16249861454473,51.1
53.2%,1597000,1138898.8752786964,95575.19408295564,119.10183108261133,51.1
53.3%,1598000,1138511.916282529,96358.92434593147,120.07848313433783,51.1
53.3%,1599000,1139158.4083880596,95575.8062579874,119.10259394967034,51.1
53.3%,1600000,1138404.3511002138,95584.89119789955,119.1139152238691,51.1
53.4%,1601000,1138771.1029953863,95635.496797114,119.17697781649373,51.1
53.4%,1602000,1138808.3799250964,95867.98367747202,119.46669329569319,51.1
53.4%,1603000,1138434.514101334,96068.83174686281,119.71698180479198,51.1
53.5%,1604000,1138453.4784865081,96265.7820778336,119.96241311441179,51.1
53.5%,1605000,1138629.6727981735,96124.15491524336,119.78592323586766,51.1
53.5%,1606000,1138367.4266796205,96232.94563188773,119.92149370142056,51.1
53.6%,1607000,1138735.4358109813,95794.28871471532,119.37485769870482,51.1
53.6%,1608000,1138683.8562773317,96143.53362758909,119.81007218106778,51.1
53.6%,1609000,1139312.3903920352,95964.84062214033,119.58739239103639,51.1
53.7%,1610000,1139183.997042777,96026.10788315836,119.66374110309162,51.1
53.7%,1611000,1139001.4562037513,95893.8986884236,119.49898750431576,51.1
53.7%,1612000,1138798.3655880839,95941.16061957927,119.5578833568971,51.1
53.8%,1613000,1138531.7843529955,96067.26149457885,119.71502502171583,51.1
53.8%,1614000,1138431.3242787868,95867.17862251044,119.46569006968915,51.1
53.8%,1615000,1138592.7738101576,95884.42581724329,119.48718280630798,51.1
53.9%,1616000,1138763.0422042366,96059.20532684759,119.70498576061352,51.1
53.9%,1617000,1139239.7289972808,96043.15637764824,119.6849862277333,51.1
53.9%,1618000,1138878.3560782466,95559.95190475616,119.08283691419071,51.1
54.0%,1619000,1139037.6809651926,95835.43698918277,119.42613496664015,51.1
54.0%,1620000,1138418.4943023995,96030.55421586662,119.66928193795194,51.1
54.0%,1621000,1138824.367741201,95844.4633331705,119.43738322103539,51.1
54.1%,1622000,1138741.0308579598,95314.11085453846,118.7764800240254,51.1
54.1%,1623000,1138709.0965491533,95308.82122329107,118.76988830560556,51.1
54.1%,1624000,1138468.1797003932,94895.62077986334,118.25497510151962,51.1
54.2%,1625000,1139016.8750251532,95080.42658596847,118.48527240944571,51.1
54.2%,1626000,1138448.618716875,95438.00186118679,118.93086784283197,51.1
54.2%,1627000,1138991.664114477,95746.30788363802,119.31506598294631,51.1
54.3%,1628000,1138631.0628813785,96009.34595583883,119.64285308653686,51.1
54.3%,1629000,1138556.7099266108,96195.97531828059,119.87542283451248,51.1
54.3%,1630000,1139013.6141909678,95858.91984672884,119.45539832686269,51.1
54.4%,1631000,1138483.4342179503,95957.6369927344,119.57841552773081,51.1
54.4%,1632000,1138690.5244435258,96105.41283140093,119.76256763062558,51.1
54.4%,1633000,1138615.4579118118,96241.45327745796,119.93209557542498,51.1
54.5%,1634000,1138917.1854586452,96454.75952071464,120.19790894255425,51.1
54.5%,1635000,1139089.1685996726,95884.85301367822,119.48771516073448,51.1
54.5%,1636000,1138893.8442608193,96021.4350114681,119.65791796477562,51.1
54.6%,1637000,1138758.4583016504,96097.95680204828,119.75327623700586,51.1
54.6%,1638000,1138929.690695295,96177.16378679038,119.85198068650064,51.1
54.6%,1639000,1138263.3798442911,96510.10515969973,120.26687837556256,51.1
54.7%,1640000,1139035.7047297563,95586.90436401241,119.11642394773429,51.1
54.7%,1641000,1138543.0472959764,95985.7471477729,119.61344523359983,51.1
54.7%,1642000,1138784.4198933356,96186.5640539744,119.86369490842849,51.1
54.8%,1643000,1139100.1286602654,96100.99473643128,119.75706198446046,51.1
54.8%,1644000,1138938.5592035,96059.51772271245,119.70537505534512,51.1
54.8%,1645000,1138930.030225182,96056.00997676348,119.70100384826044,51.1
54.9%,1646000,1138489.224135954,95966.84115464543,119.58988537142511,51.1
54.9%,1647000,1138456.308847824,95852.00915382872,119.44678650884495,51.1
54.9%,1648000,1138771.4337395038,96085.98629588474,119.73835909017981,51.1
55.0%,1649000,1138688.3534361199,96206.17702545389,119.88813577761626,51.1
55.0%,1650000,1138560.355979802,95345.48395192096,118.81557587291005,51.1
55.0%,1651000,1138368.741893893,95436.64463162087,118.92917651980562,51.1
55.1%,1652000,1138126.8717870452,95899.17511516181,119.50556276782557,51.1
55.1%,1653000,1138397.0697231647,95285.22097854957,118.7404786623432,51.1
55.1%,1654000,1138482.8478788529,95450.51947769696,118.94646677581302,51.1
55.2%,1655000,1138025.4455966186,96529.60549075558,120.29117887694008,51.1
55.2%,1656000,1138508.4068828113,96112.16377646728,119.77098037753815,51.1
55.2%,1657000,1138132.3233293984,96224.44359738636,119.91089881969673,51.1
55.3%,1658000,1138396.548882952,95669.74954034599,119.21966216024711,51.1
55.3%,1659000,1137917.7201641537,96186.66935694686,119.86382613261232,51.1
55.3%,1660000,1138393.0106851272,95863.83730899483,119.46152626377958,51.1
55.4%,1661000,1138206.3048475552,95919.73545362504,119.53118420633943,51.1
55.4%,1662000,1138579.2071571145,95675.57719929013,119.2269243464015,51.1
55.4%,1663000,1138754.698369246,95695.45697423018,119.25169769496321,51.1
55.5%,1664000,1138418.319751799,95787.45547345882,119.36634239770346,51.1
55.5%,1665000,1138425.363025127,95524.81096830234,119.03904574099177,51.1
55.5%,1666000,1138538.792277528,95940.03370356679,119.55647904104035,51.1
55.6%,1667000,1138223.7944204826,95907.07885910105,119.51541208473884,51.1
55.6%,1668000,1138135.7744812965,96394.92240758582,120.12334242130655,51.1
55.6%,1669000,1138467.8082995545,96075.68938537758,119.72552750864169,51.1
55.7%,1670000,1138738.5205061715,96049.74752404816,119.69319984019518,51.1
55.7%,1671000,1138583.3258189727,95832.80045839716,119.42284943165082,51.1
55.7%,1672000,1138739.0289802682,95885.01459736392,119.48791651960195,51.1
55.8%,1673000,1138814.9801507816,95642.43763126846,119.18562719528882,51.1
55.8%,1674000,1138179.446483558,96380.69555721256,120.10561351218685,51.1
55.8%,1675000,1138586.6554821208,96017.4009090793,119.65289083419125,51.1
55.9%,1676000,1139034.4351362567,96265.03338630556,119.96148012617398,51.1
55.9%,1677000,1138494.3058176301,96178.1681431598,119.8532322736285,51.1
55.9%,1678000,1138788.0640502237,95933.50184833554,119.54833931476647,51.1
56.0%,1679000,1138432.9634618573,95547.78586610724,119.06767610291523,51.1
56.0%,1680000,1138993.471872542,95513.10334370029,119.02445618623219,51.1
56.0%,1681000,1138519.0719257053,96233.22786989433,119.9218454146837,51.1
56.1%,1682000,1138861.7644603048,95708.00975106785,119.26734044328177,51.1
56.1%,1683000,1138798.8928388208,96625.9769819727,120.41127302038652,51.1
56.1%,1684000,1138816.0891238842,96131.26422592514,119.79478256310273,51.1
56.2%,1685000,1138395.5018693097,96438.86045979123,120.1780961942084,51.1
56.2%,1686000,1139540.2168320175,95773.22940149484,119.34861445860504,51.1
56.2%,1687000,1138444.3963843938,96784.32548326082,120.60860033563354,51.1
56.3%,1688000,1138813.0160054564,95743.95930144636,119.31213927751654,51.1
56.3%,1689000,1138291.0039629936,95828.75473585076,119.41780782050944,51.1
56.3%,1690000,1138273.710725192,95894.61617041964,119.49988160053309,51.1
56.4%,1691000,1138148.7818249296,95623.89001975342,119.16251393337137,51.1
56.4%,1692000,1138331.3703928292,95710.2600705163,119.27014469776856,51.1
56.4%,1693000,1138504.8879881017,95408.1261914856,118.89363802603305,51.1
56.5%,1694000,1138414.9814604726,95871.81241385147,119.47146450769962,51.1
56.5%,1695000,1138702.0513092,95620.01191171026,119.1576811964514,51.1
56.5%,1696000,1138790.4519703947,95824.64003090892,119.41268024637642,51.1
56.6%,1697000,1138692.551885208,95849.22280513473,119.44331427701039,51.1
56.6%,1698000,1138645.2158617135,95916.52652057301,119.52718536745677,51.1
56.6%,1699000,1138695.4863469508,95696.52771599336,119.25303200880725,51.1
56.7%,1700000,1138784.98892482,95933.19760529207,119.54796017974174,51.1
56.7%,1701000,1139026.5997685902,95823.45958981053,119.41120922978416,51.1
56.7%,1702000,1138110.996193193,95644.09027096455,119.18768664613077,51.1
56.8%,1703000,1138378.8532769904,95791.24147802201,119.37106035909805,51.1
56.8%,1704000,1138177.8273402583,95398.78571200557,118.88199830905485,51.1
56.8%,1705000,1138171.0167843848,95132.29603817573,118.54990996309562,51.1
56.9%,1706000,1138323.6994720735,95003.01203456693,118.38880161581741,51.1
56.9%,1707000,1138186.1595270503,95766.30985235146,119.33999160430535,51.1
56.9%,1708000,1138915.1328347735,94997.98853927334,118.38254154495236,51.1
57.0%,1709000,1138741.919537248,95351.32378800503,118.82285323370965,51.1
57.0%,1710000,1138842.9398366325,96383.65107452501,120.10929655491657,51.1
57.0%,1711000,1138834.304190468,96429.4997941125,120.1664313220291,51.1
57.1%,1712000,1138580.4641612545,96349.9345992569,120.06728048599186,51.1
57.1%,1713000,1138677.9168973397,96185.87498376839,119.86283621780201,51.1
57.1%,1714000,1138718.1169402692,96278.31471609755,119.97803076687752,51.1
57.2%,1715000,1138443.8126633875,96565.12153912408,120.33543749900299,51.1
57.2%,1716000,1138458.211064862,96037.37836467408,119.67778590832152,51.1
57.2%,1717000,1138581.671561446,95464.69725788527,118.96413453570949,51.1
57.3%,1718000,1138976.0996230207,95955.84555858011,119.57618311700868,51.1
57.3%,1719000,1139091.514908474,95845.60901305289,119.43881091964629,51.1
57.3%,1720000,1138961.8788975682,96071.81642161479,119.72070118230992,51.1
57.4%,1721000,1139142.6475224178,96170.9520528276,119.84423988203498,51.1
57.4%,1722000,1138675.5519238487,96294.87533324683,119.99866791907232,51.1
57.4%,1723000,1138790.4823493883,96478.88324724587,120.22797092704691,51.1
57.5%,1724000,1138742.633832112,96204.17013287242,119.88563487156492,51.1
57.5%,1725000,1138559.682701869,96143.22195125392,119.80968378298415,51.1
57.5%,1726000,1138715.0630806405,96025.08195713634,119.66246263675995,51.1
57.6%,1727000,1139006.3984157424,96577.84114982138,120.3512881487374,51.1
57.6%,1728000,1138769.5710510854,96193.91885694591,119.87286015794288,51.1
57.6%,1729000,1137953.7498010006,96120.54289202983,119.78142208279365,51.1
57.7%,1730000,1138668.8694253545,95583.78506236576,119.11253680378046,51.1
57.7%,1731000,1138624.1923488285,96214.67964667635,119.8987313904875,51.1
57.7%,1732000,1138965.0076851528,96082.88370781584,119.73449277399132,51.1
57.8%,1733000,1138448.670845529,96484.68045223103,120.23519516274446,51.1
57.8%,1734000,1138382.1755926087,96323.3267667789,120.03412291200337,51.1
57.8%,1735000,1138434.83728797,96318.1128655354,120.02762556516413,51.1
57.9%,1736000,1137629.862356374,96593.28427631423,120.37053273056206,51.1
57.9%,1737000,1138509.7547190152,96022.52573990292,119.65927718517845,51.1
57.9%,1738000,1138791.3734951355,95712.81947184235,119.27333411723384,51.1
58.0%,1739000,1139026.925420327,96376.82837260418,120.10079438759692,51.1
58.0%,1740000,1138602.371951634,96176.574563328,119.85124642073264,51.1
58.0%,1741000,1138729.0444626082,95972.09427149448,119.59643158712069,51.1
58.1%,1742000,1138441.254042497,96685.28924165916,120.48518549110747,51.1
58.1%,1743000,1138906.132763179,96289.21873484459,119.99161890144939,51.1
58.1%,1744000,1138763.925543148,95924.16241485844,119.5367009012736,51.1
58.2%,1745000,1138708.7085905168,95964.90875592339,119.58747729652256,51.1
58.2%,1746000,1138692.51714308,95426.78836915924,118.91689405553156,51.1
58.2%,1747000,1138514.4578313008,95864.85226203693,119.46279105604013,51.1
58.3%,1748000,1138906.9610302243,95994.67728535122,119.62457359956973,51.1
58.3%,1749000,1139114.6716636065,96280.05604903866,119.9802007435519,51.1
58.3%,1750000,1138640.6946593504,96072.94347779648,119.72210567283972,51.1
58.4%,1751000,1138809.5461565442,95868.87101594234,119.46779905998297,51.1
58.4%,1752000,1138530.0001649726,96730.48516063982,120.54150676525927,51.1
58.4%,1753000,1138772.9491424523,96262.28745573066,119.95805826171811,51.1
58.5%,1754000,1138700.4336470924,95982.6356529553,119.60956781819162,51.1
58.5%,1755000,1138489.6185126547,96275.79275033747,119.97488799805727,51.1
58.5%,1756000,1138474.7371455524,96252.64209035579,119.94603860862055,51.1
58.6%,1757000,1138680.173261825,96004.52371506093,119.63684381067736,51.1
58.6%,1758000,1138530.353272669,96243.17165130415,119.93423694143036,51.1
58.6%,1759000,1138336.4112514108,96431.72718054356,120.16920699834357,51.1
58.7%,1760000,1138218.655340502,95763.37419500177,119.33633331023508,51.1
58.7%,1761000,1138411.433860289,95923.85531742356,119.53631820922504,51.1
58.7%,1762000,1137898.3769351095,96000.25342089408,119.63152234772443,51.1
58.8%,1763000,1138739.2706567347,95715.45922390117,119.27662366643986,51.1
58.8%,1764000,1138211.5754669067,96179.40392188224,119.8547722496659,51.1
58.8%,1765000,1137790.5063733384,96165.46357486006,119.8374003691042,51.1
58.9%,1766000,1138434.3761151563,95605.28555062885,119.13932981786611,51.1
58.9%,1767000,1138034.1685367227,96507.66060028854,120.26383206731431,51.1
58.9%,1768000,1138050.930039879,96281.49925579771,119.98199920777982,51.1
59.0%,1769000,1138054.425213838,96204.89735486984,119.88654110536677,51.1
59.0%,1770000,1138520.3164659794,96301.27794881561,120.00664659225501,51.1
59.0%,1771000,1138741.7443811484,95890.14640786852,119.49431156837724,51.1
59.1%,1772000,1138290.2466152348,96245.85139491757,119.93757632644811,51.1
59.1%,1773000,1138536.7612447515,96137.92177708668,119.80307892641618,51.1
59.1%,1774000,1138388.9049839322,96354.50393076599,120.0729745968412,51.1
59.2%,1775000,1137938.4384859893,95894.69132013377,119.49997524898072,51.1
59.2%,1776000,1138003.5907436218,95811.975444126,119.3968981651552,51.1
59.2%,1777000,1137949.9889215995,95112.5538341708,118.5253080497105,51.1
59.3%,1778000,1137734.5388688091,95513.75936920721,119.02527369792924,51.1
59.3%,1779000,1137988.6747196633,96300.71465392379,120.00594463759303,51.1
59.3%,1780000,1138554.5629747342,95865.4986602677,119.46359657062612,51.1
59.4%,1781000,1138329.9926381856,96900.50265249681,120.75337549114084,51.1
59.4%,1782000,1137830.9486519601,96728.75059252954,120.53934521863566,51.1
59.4%,1783000,1138362.4808879215,96110.43565809578,119.76882686831071,51.1
59.5%,1784000,1138215.2337155752,95921.13680355612,119.5329305103295,51.1
59.5%,1785000,1138441.964791134,95465.30946107926,118.9648974378631,51.1
59.5%,1786000,1138350.929360101,95694.52707506002,119.25053889329976,51.1
59.6%,1787000,1138651.9219115563,95638.63516288731,119.18088871736916,51.1
59.6%,1788000,1138408.9849567655,95509.28319769671,119.01969567919483,51.1
59.6%,1789000,1138130.4311330877,96372.53326102978,120.09544199822305,51.1
59.7%,1790000,1138775.0379660763,96052.46855931965,119.69659068115955,51.1
59.7%,1791000,1138436.656014273,95872.16967971151,119.47190971755269,51.1
