#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
89.6%,2687000,725321.6466532499,95896.72382851431,119.50250807637526,19.3
89.6%,2688000,725198.6884904802,96461.85066085041,120.20674562641074,19.3
89.6%,2689000,725588.3409740776,96199.40910510071,119.87970187680739,19.3
89.7%,2690000,725744.4558415189,95889.69412672432,119.49374795442955,19.3
89.7%,2691000,725456.2486592885,95837.86375189907,119.42915909738755,19.3
89.7%,2692000,724616.742310239,95546.93456941124,119.06661525238533,19.3
89.8%,2693000,724729.318775678,96033.84833504888,119.6733869322465,19.3
89.8%,2694000,725473.5285818297,95767.20317454945,119.34110482526762,19.3
89.8%,2695000,725329.0253424067,96521.65981430527,120.28127730547583,19.3
89.9%,2696000,725494.5093378015,96965.96331977643,120.83494985163993,19.3
89.9%,2697000,725447.7691382207,96781.08580981163,120.60456318934668,19.3
89.9%,2698000,725579.9319793638,96101.09433148323,119.75718609567122,19.3
90.0%,2699000,725623.6174537968,96503.70771835904,120.25890615028769,19.3
90.0%,2700000,725687.4878360797,96618.05866441126,120.4014055424315,19.3
90.0%,2701000,725764.7211322673,96752.86426755745,120.56939467736301,19.3
90.1%,2702000,725833.0730679817,96861.03066337181,120.70418714026835,19.3
90.1%,2703000,725624.3425088655,96684.55017632444,120.48426449863133,19.3
90.1%,2704000,725332.9225665629,96058.59231158346,119.70422184649188,19.3
90.2%,2705000,724967.1567137484,95649.66680194583,119.1946358870644,19.3
90.2%,2706000,724696.1210106686,96046.61731137914,119.68929909937917,19.3
90.2%,2707000,725104.6610717364,96284.74873340399,119.98604857159941,19.4
90.3%,2708000,725050.7318868246,95929.35303725781,119.54316923898567,19.4
90.3%,2709000,725252.8170408476,95886.48500260219,119.48974887744325,19.4
90.3%,2710000,725742.0423557945,95536.93063986787,119.05414877153673,19.4
90.4%,2711000,725302.3132536076,96255.93172648182,119.95013801631693,19.4
90.4%,2712000,724759.7383277342,96151.53967482608,119.82004898409505,19.4
90.4%,2713000,725510.2445321996,95739.8964039526,119.30707626367021,19.4
90.5%,2714000,725298.8758988325,95942.53028314252,119.55959017465369,19.4
90.5%,2715000,724688.1870434564,96432.28936268634,120.16990756634398,19.4
90.5%,2716000,724981.3752878141,96004.0590597273,119.63626477652956,19.4
90.6%,2717000,725402.3461461347,95458.11043597451,118.95592631224612,19.4
90.6%,2718000,724831.6048734765,96133.16013148917,119.79714516174981,19.4
90.6%,2719000,725057.721847957,96252.8253373664,119.94626696342239,19.4
90.7%,2720000,724981.7749303095,96114.8170675709,119.7742867985386,19.4
90.7%,2721000,725369.8422573917,96044.23294093896,119.68632779612281,19.4
90.7%,2722000,725252.4699027501,96264.11367294693,119.96033401764514,19.4
90.8%,2723000,725553.0692911223,96062.58103639708,119.70919242942969,19.4
90.8%,2724000,725467.9515947644,95843.19314541252,119.43580036588929,19.4
90.8%,2725000,725956.6563899759,95663.18067403129,119.21147631230065,19.4
90.9%,2726000,724990.524047602,96398.00124629057,120.12717914202538,19.4
90.9%,2727000,725368.4617455266,96254.34452091168,119.94816010676077,19.5
90.9%,2728000,724944.5561550241,96465.80650931006,120.21167524020383,19.5
91.0%,2729000,725309.3352646958,96159.74338818123,119.83027211041617,19.5
91.0%,2730000,725492.8757478613,96720.89599438777,120.52955714517078,19.5
91.0%,2731000,725552.5639245883,96418.1792437903,120.15232412313536,19.5
91.1%,2732000,725581.0208170973,96317.3412289683,120.02666398377312,19.5
91.1%,2733000,725503.5245743152,95631.60413096435,119.17212693786706,19.5
91.1%,2734000,725280.5419773329,96120.93515172852,119.78191090051277,19.5
91.2%,2735000,724741.2739155758,96484.55608974231,120.23504018738431,19.5
91.2%,2736000,725181.446853755,96422.78419050266,120.15806261616947,19.5
91.2%,2737000,725008.6447090488,96082.82310068385,119.7344172479046,19.5
91.3%,2738000,725030.7126555722,96623.79539570276,120.40855441832763,19.5
91.3%,2739000,725040.8539122287,96260.9209100292,119.9563553293112,19.5
91.3%,2740000,725460.4809657782,95829.45624362648,119.41868201031788,19.5
91.4%,2741000,725042.9075744599,96362.70104099433,120.08318949462037,19.5
91.4%,2742000,725675.9177875314,95771.17958665107,119.34606006461593,19.5
91.4%,2743000,725156.7796578668,96121.53119069398,119.78265365947719,19.5
91.5%,2744000,725272.0896847099,96059.10111636938,119.70485589785058,19.5
91.5%,2745000,725502.5348111745,96428.61597865162,120.16532994796714,19.5
91.5%,2746000,725462.1255514398,96344.89311175265,120.06099799398231,19.5
91.6%,2747000,725567.9317291453,96033.57625880124,119.67304788214466,19.5
91.6%,2748000,725601.5922284164,96399.19718224574,120.12866946766358,19.6
91.6%,2749000,725590.3604409359,96044.42051878624,119.68656154783314,19.6
91.7%,2750000,725253.0418697279,96320.09701194205,120.03009812587861,19.6
91.7%,2751000,725400.1096918881,96035.49591217835,119.67544007432852,19.6
91.7%,2752000,725310.8289684914,96015.99483057606,119.65113863765127,19.6
91.8%,2753000,725168.0247956011,96073.28378677915,119.7225297517376,19.6
91.8%,2754000,725346.766063258,96126.02704657496,119.78825620805527,19.6
91.8%,2755000,724846.2013817839,95997.73846444539,119.62838831361644,19.6
91.9%,2756000,724827.0586917289,95958.86958073353,119.57995152762152,19.6
91.9%,2757000,725462.0292126369,96266.32732077925,119.96309257348938,19.6
91.9%,2758000,725639.9116763361,95783.29198541836,119.36115403210225,19.6
92.0%,2759000,725163.3448237982,96130.59142451352,119.79394414597108,19.6
92.0%,2760000,725267.025773447,96028.19626271073,119.66634355481635,19.6
92.0%,2761000,725749.7071539797,96013.11016420214,119.64754388641384,19.6
92.1%,2762000,725263.7833541688,96016.2367127556,119.65144006116148,19.6
92.1%,2763000,725222.0971749034,96066.68560131126,119.71430736748204,19.6
92.1%,2764000,725261.9549950678,95926.58638021917,119.53972154607287,19.6
92.2%,2765000,724912.8552068342,96383.57669386698,120.10920386483467,19.6
92.2%,2766000,725536.2800034005,96404.19703283312,120.13490007347934,19.6
92.2%,2767000,725583.4861669969,96444.67238625229,120.18533877519681,19.6
92.3%,2768000,725325.5907791071,96013.29963489698,119.64777999691205,19.7
92.3%,2769000,724961.9424416311,95919.89445986738,119.53138235330424,19.7
92.3%,2770000,725163.8879438546,96252.1029150554,119.94536671079008,19.7
92.4%,2771000,725225.1739783045,96091.84703429128,119.74566249858418,19.7
92.4%,2772000,725318.3752852548,96329.50154528924,120.04181766412151,19.7
92.4%,2773000,725519.1549041606,96263.30328835602,119.95932415007873,19.7
92.5%,2774000,725526.2497258689,96178.43485246076,119.85356463566467,19.7
92.5%,2775000,725417.576104138,95936.4756840258,119.5520451850966,19.7
92.5%,2776000,725396.628271535,96106.57156230691,119.76401159287916,19.7
92.6%,2777000,725457.9359300472,96227.20005941695,119.9143338080146,19.7
92.6%,2778000,725470.5695574544,96187.22833784757,119.86452271135802,19.7
92.6%,2779000,725635.0228285212,96095.48628849359,119.75019758578362,19.7
92.7%,2780000,725139.7382787745,96695.38414348748,120.49776533783327,19.7
92.7%,2781000,725903.9025178328,96215.60895960813,119.89988946160507,19.7
92.7%,2782000,725777.5532345697,95676.20135579049,119.22770214426828,19.7
92.8%,2783000,725504.5024045203,96209.86687754211,119.89273391779632,19.7
92.8%,2784000,724985.8704314008,96440.05743434092,120.17958781409989,19.7
92.8%,2785000,725495.6649853848,95960.30897497898,119.58174524085358,19.7
92.9%,2786000,725842.0443267096,95822.4091487189,119.40990021379254,19.7
92.9%,2787000,725449.0779873263,96211.43210426741,119.89468443823033,19.7
92.9%,2788000,725700.964503713,96087.28531116882,119.73997786898975,19.8
93.0%,2789000,725871.0663908087,95717.78652566805,119.27952385308951,19.8
93.0%,2790000,725857.5642194059,95770.9241801773,119.34574178769284,19.8
93.0%,2791000,725599.552217627,95886.96925202197,119.49035232892615,19.8
93.1%,2792000,725507.6288639419,96367.89665072462,120.08966404733674,19.8
93.1%,2793000,725380.104998853,96233.3954547439,119.92205425195198,19.8
93.1%,2794000,726097.7145777233,96220.95092907101,119.90654640173186,19.8
93.2%,2795000,726188.4803896602,96074.58644999175,119.72415307644432,19.8
93.2%,2796000,725599.6989462785,95620.83262195208,119.15870393141448,19.8
93.2%,2797000,725571.465693593,96374.39116505298,120.09775724093076,19.8
93.3%,2798000,726110.81999363,96457.02967743154,120.20073791741976,19.8
93.3%,2799000,725964.3335526809,95843.27961441423,119.43590811996225,19.8
93.3%,2800000,725709.402622994,96319.15952860235,120.02892987313857,19.8
93.4%,2801000,726027.1919556893,96253.27576438748,119.94682826683898,19.8
93.4%,2802000,725871.767702844,96720.72836060457,120.52934824692346,19.8
93.4%,2803000,725926.6043096595,96060.93797980188,119.70714492064941,19.8
93.5%,2804000,726077.0984482225,96118.41286531994,119.77876773211369,19.8
93.5%,2805000,725591.6559275538,96440.0546569064,120.17958435297653,19.8
93.5%,2806000,725727.5759454761,96039.26377512775,119.68013542839867,19.8
93.6%,2807000,725570.7033440433,96385.22775260615,120.11126134555387,19.8
93.6%,2808000,725378.00996802,96349.6915862788,120.06697765332753,19.8
93.6%,2809000,726082.9723233022,95861.83363474798,119.45902936828297,19.9
93.7%,2810000,726010.7879994959,96286.66273556193,119.98843372146904,19.9
93.7%,2811000,725449.3043678775,96579.65971475688,120.35355436871046,19.9
93.7%,2812000,725459.3886163495,95706.07580733486,119.26493044305086,19.9
93.8%,2813000,725083.2515658494,95968.5112989491,119.59196663578086,19.9
93.8%,2814000,725475.0168103054,96144.96810881703,119.81185977190178,19.9
93.8%,2815000,725750.864569556,96501.68504668679,120.2563855809898,19.9
93.9%,2816000,725986.8235174604,96544.46365167822,120.30969449900485,19.9
93.9%,2817000,725496.6959265973,96378.74637126968,120.10318451774803,19.9
93.9%,2818000,725470.6406852305,96051.33831919645,119.6951822229343,19.9
94.0%,2819000,725587.9257821422,95501.92461631764,119.01052572118608,19.9
94.0%,2820000,725418.5110882297,95680.08949367894,119.2325473799642,19.9
94.0%,2821000,725399.4453841764,96022.74621235015,119.65955192877085,19.9
94.1%,2822000,725027.4560631216,95914.39386517502,119.52452774101504,19.9
94.1%,2823000,725687.3242103364,96109.49214527317,119.76765110187986,19.9
94.1%,2824000,725699.1120823603,96135.01906468306,119.79946168696723,19.9
94.2%,2825000,725603.6395761631,96198.08277915198,119.87804906458322,19.9
94.2%,2826000,725176.0711765662,96619.95520294334,120.40376892985705,19.9
94.2%,2827000,725227.307688212,96388.17825694164,120.11493814132024,19.9
94.3%,2828000,725284.4338162262,96281.52027044828,119.9820253953632,19.9
94.3%,2829000,725243.181311857,96223.97215251523,119.91031132470971,19.9
94.3%,2830000,725282.7760098428,95686.7942624467,119.24090258389434,20
94.4%,2831000,725647.5986172054,95723.36767547342,119.28647884980955,20
94.4%,2832000,725276.7417338081,96425.52176503156,120.16147406766842,20
94.4%,2833000,725335.6227579005,95525.74970039664,119.04021554987786,20
94.5%,2834000,725307.9484287463,95965.23571466294,119.5878847389028,20
94.5%,2835000,725664.7926188242,95508.38922483972,119.01858164740835,20
94.5%,2836000,725456.0333056729,95804.76152900953,119.38790848422502,20
94.6%,2837000,725102.5668607187,95981.46741733447,119.60811201155778,20
94.6%,2838000,725447.6561657693,95899.76196554414,119.50629407635994,20
94.6%,2839000,725624.9277039301,95574.70178057575,119.10121759586454,20
94.7%,2840000,725441.2982545812,95707.53238081519,119.2667455643308,20
94.7%,2841000,725073.1378927957,95762.69685164964,119.33548923312611,20
94.7%,2842000,725080.1919201314,96052.0119822612,119.69602171382223,20
94.8%,2843000,725049.2061121818,96188.52367284973,119.86613690395373,20
94.8%,2844000,725076.7673989311,96487.9018251202,120.23920950363471,20
94.8%,2845000,725384.5699530914,95690.59096263404,119.24563387373082,20
94.9%,2846000,725551.247285286,96075.73967389067,119.72559017609478,20
94.9%,2847000,725385.1420803368,95973.56293218872,119.59826177098378,20
94.9%,2848000,725524.6176504176,95357.7311969553,118.83083788020495,20
95.0%,2849000,725222.8840396479,95848.31973429586,119.44218890769737,20
95.0%,2850000,725280.6583428867,96270.15119224589,119.96785772304383,20
95.0%,2851000,725604.6118912231,96407.49368276534,120.13900822148922,20.1
95.1%,2852000,725367.7015177254,96266.79892611224,119.96368026843729,20.1
95.1%,2853000,725443.3297958169,96477.03198800556,120.22566396479122,20.1
95.1%,2854000,725945.4103702419,96185.42156887693,119.86227119102566,20.1
95.2%,2855000,725930.3052711263,96182.19252138655,119.85824728636663,20.1
95.2%,2856000,725284.4464643318,96503.77329948716,120.25898787476147,20.1
95.2%,2857000,725939.4477679152,95562.96605687114,119.08659302517222,20.1
95.3%,2858000,725556.9843233079,95632.75681586878,119.17356336584501,20.1
95.3%,2859000,725966.3949689697,95689.37678605333,119.24412081738384,20.1
95.3%,2860000,725709.550324468,96180.19088258108,119.85575292735241,20.1
95.4%,2861000,725858.6017855629,96011.65396558531,119.64572923227321,20.1
95.4%,2862000,726216.0372993108,96510.92822765508,120.26790404861013,20.1
95.4%,2863000,725919.7321603969,96307.76143928539,120.01472604837504,20.1
95.5%,2864000,725625.4636886623,95856.90122741676,119.4528828074475,20.1
95.5%,2865000,726051.4760581162,96316.66157307722,120.02581702487431,20.1
95.5%,2866000,725641.8323419001,96370.40349579362,120.09278797338077,20.1
95.6%,2867000,725757.9602808245,96970.65282241281,120.84079371474917,20.1
95.6%,2868000,726088.8261637352,96596.39888077226,120.37441402107484,20.1
95.6%,2869000,725584.111022139,96870.84711633147,120.71641999559706,20.1
95.7%,2870000,725753.162101144,96169.69062764123,119.84266794644111,20.1
95.7%,2871000,725748.8766442053,96661.66997321544,120.45575214129875,20.1
95.7%,2872000,725687.965179123,96540.51070252976,120.30476849821274,20.2
95.8%,2873000,725365.5343137793,96129.64352655152,119.79276291496197,20.2
95.8%,2874000,725212.5534400214,95739.40521193642,119.30646416061248,20.2
95.8%,2875000,724892.4400110561,95589.1244263121,119.11919049702092,20.2
95.9%,2876000,725415.1598586682,95719.67424061106,119.2818762449254,20.2
95.9%,2877000,725454.798766179,96364.54249901115,120.08548424299906,20.2
95.9%,2878000,725575.4473044034,96308.84622260775,120.01607786022603,20.2
96.0%,2879000,726410.5098395906,96102.69844909901,119.75918508031513,20.2
96.0%,2880000,725551.0007621832,96456.06118885221,120.19953102723986,20.2
96.0%,2881000,725512.0028460007,96686.21553650529,120.48633980121225,20.2
96.1%,2882000,725728.9654884674,96016.09098120406,119.65125845656416,20.2
96.1%,2883000,725395.0293384343,96488.70983752357,120.24021641507967,20.2
96.1%,2884000,725752.9615380317,96026.03176669714,119.66364624992399,20.2
96.2%,2885000,725762.7052231692,96503.08114342335,120.2581253386674,20.2
96.2%,2886000,726020.1362997796,96581.37605156699,120.3556931962462,20.2
96.2%,2887000,725606.7410143819,96304.77190501397,120.01100061512611,20.2
96.3%,2888000,725802.8207890708,96406.50074357529,120.13777086197535,20.2
96.3%,2889000,725722.8023967352,95926.88148559736,119.54008929411923,20.2
96.3%,2890000,725665.943661293,96536.80238640719,120.30014734892114,20.2
96.4%,2891000,725816.5043653324,96567.8522347486,120.33884037829745,20.2
96.4%,2892000,725668.6972414479,96261.13255491972,119.95661907236963,20.2
96.4%,2893000,725587.58534557,96164.80691587683,119.83658206799534,20.3
96.5%,2894000,725593.4073827211,96302.44268741243,120.00809804104301,20.3
96.5%,2895000,725341.9763124771,96616.12332561621,120.39899380373227,20.3
96.5%,2896000,725589.1334339827,96159.0211334666,119.82937206663549,20.3
96.6%,2897000,725339.1538469587,96208.35795215212,119.89085355774432,20.3
96.6%,2898000,725413.1692996621,96303.78528792424,120.00977113395066,20.3
96.6%,2899000,725551.6324484348,96380.59207815432,120.10548456088905,20.3
96.7%,2900000,725603.289052844,96184.6426423527,119.86130052519334,20.3
96.7%,2901000,725817.6144937109,96758.8019854262,120.57679401437095,20.3
96.7%,2902000,726088.7189510167,96267.7891125879,119.96491419763298,20.3
96.8%,2903000,725919.4534841552,96054.33053327876,119.6989109956521,20.3
96.8%,2904000,725379.5852159578,95930.22561222877,119.54425660561667,20.3
96.8%,2905000,725259.1440545656,96150.19712005375,119.81837594818603,20.3
96.9%,2906000,725666.5214828793,96016.19981779381,119.65139408419486,20.3
96.9%,2907000,725452.3268286437,96457.32867007251,120.2011105096113,20.3
96.9%,2908000,725079.283871552,96486.30366415918,120.23721794192616,20.3
97.0%,2909000,725864.0441671535,96156.93172811816,119.82676833660638,20.3
97.0%,2910000,725371.693109788,96753.1576291369,120.56976025235993,20.3
97.0%,2911000,725610.1696640924,96180.99985168947,119.8567610310034,20.3
97.1%,2912000,725628.4609215427,96047.59476202127,119.69051715770891,20.3
97.1%,2913000,725744.4262020141,95825.45741698788,119.41369883890599,20.3
97.1%,2914000,725435.8894274198,96323.29953339571,120.0340889748941,20.4
97.2%,2915000,725367.044523133,96159.46700279518,119.82992769044529,20.4
97.2%,2916000,725429.1236775126,95627.59188535911,119.16712704429717,20.4
97.2%,2917000,724781.927508479,96224.0181773697,119.9103686789688,20.4
97.3%,2918000,725310.9534862153,96477.01758295344,120.22564601381451,20.4
97.3%,2919000,725629.4711854123,96026.49521709664,119.66422378253301,20.4
97.3%,2920000,725540.7840538472,96489.19471771724,120.24082065260676,20.4
97.4%,2921000,725619.5102509763,95855.42963353905,119.45104896837317,20.4
97.4%,2922000,725436.1045161895,95886.7191540928,119.4900406672905,20.4
97.4%,2923000,725207.8841913678,95932.47275842424,119.54705690572757,20.4
97.5%,2924000,725256.4157255013,95514.69279338564,119.02643689231135,20.4
97.5%,2925000,725403.6148786359,95926.94425313939,119.54016751241907,20.4
97.5%,2926000,725447.6814191826,96230.22810997517,119.91810723865792,20.4
97.6%,2927000,725508.0166741423,96019.99202000006,119.65611976883442,20.4
97.6%,2928000,724869.1507450771,96037.68811678771,119.67817190852031,20.4
97.6%,2929000,724978.7165036965,96109.7487453461,119.7679708662166,20.4
97.7%,2930000,725191.0228862241,95903.04251710462,119.51038216324862,20.4
97.7%,2931000,724683.3218254,95654.76472088396,119.20098870157938,20.4
97.7%,2932000,724769.9138733149,95663.4243036358,119.21177991337916,20.4
97.8%,2933000,725178.4299344495,96210.96307751551,119.89409995660291,20.4
97.8%,2934000,725598.3908568043,95949.65931817604,119.56847408155538,20.4
97.8%,2935000,725021.2805926707,96112.8004855152,119.77177381786754,20.4
97.9%,2936000,725390.7060789149,95612.6236726591,119.14847428028544,20.5
97.9%,2937000,725582.8059917726,96273.58843555892,119.97214107267641,20.5
97.9%,2938000,725696.9862060789,95928.68549569219,119.54233737645531,20.5
98.0%,2939000,725143.3995998744,96423.59406083415,120.15907184288719,20.5
98.0%,2940000,725365.641108105,95609.96990325418,119.14516726324582,20.5
98.0%,2941000,724983.8111935891,95928.32747377918,119.54189122444048,20.5
98.1%,2942000,725069.8027770538,95804.37024159882,119.38742087813075,20.5
98.1%,2943000,724612.2202780489,95797.7500881179,119.37917111825121,20.5
98.1%,2944000,725316.3594060782,95574.82743420152,119.10137418018597,20.5
98.2%,2945000,725221.5511085205,96268.25699398396,119.9654972519656,20.5
98.2%,2946000,725233.5147408284,95894.66490288824,119.49994232890825,20.5
98.2%,2947000,724817.9735498074,96065.74269112511,119.7131323520317,20.5
98.3%,2948000,725420.9017943181,95928.60989199614,119.54224316227429,20.5
98.3%,2949000,725204.6398080084,96530.82371436927,120.29269697653119,20.5
98.3%,2950000,724918.1195487119,96653.64666231006,120.44575382500608,20.5
98.4%,2951000,725165.5144748203,96403.93369455767,120.13457191227495,20.5
98.4%,2952000,725225.8408905771,96293.88767853458,119.99743714485486,20.5
98.4%,2953000,724948.51289922,95996.68360787247,119.62707379523573,20.5
98.5%,2954000,725197.9825751353,96348.67881371893,120.06571557829321,20.5
98.5%,2955000,724988.0107833296,96161.26788315036,119.83217187263001,20.5
98.5%,2956000,724944.6009583026,95808.17843397065,119.39216648904949,20.5
98.6%,2957000,724931.6384420432,96183.40048724698,119.85975260317235,20.6
98.6%,2958000,725460.9561903346,96026.29172711997,119.66397020178896,20.6
98.6%,2959000,725262.7729103919,95881.29397504736,119.48328003484332,20.6
98.7%,2960000,725390.2855150551,96678.5252873775,120.47675653265195,20.6
98.7%,2961000,725300.9697267413,96539.39469152226,120.30337777171957,20.6
98.7%,2962000,725465.8290700931,96509.10488949326,120.26563188044099,20.6
98.8%,2963000,725088.2435265258,96964.84672004916,120.83355839150866,20.6
98.8%,2964000,725578.0072263349,96430.40728280213,120.16756219668395,20.6
98.8%,2965000,725173.0858780518,96354.36413000809,120.07280038295221,20.6
98.9%,2966000,725040.0293347817,96468.13458470255,120.21457639091354,20.6
98.9%,2967000,725149.6301934943,95974.45535000405,119.59937386494201,20.6
98.9%,2968000,724851.3233964574,96037.05790421358,119.67738656382633,20.6
99.0%,2969000,725260.4598723873,95807.59014771286,119.39143339118685,20.6
99.0%,2970000,724716.9894277435,96275.80155639883,119.97489897180462,20.6
99.0%,2971000,724753.976441279,96126.68411130627,119.78907501479053,20.6
99.1%,2972000,725185.1922443137,95886.39675522156,119.48963890722847,20.6
99.1%,2973000,724796.6934351567,96031.45901481742,119.67040946076615,20.6
99.1%,2974000,725196.1987054739,96396.00313701134,120.12468918135993,20.6
99.2%,2975000,725131.4310008306,96257.7145247349,119.9523596653382,20.6
99.2%,2976000,725231.0337892044,96084.39537690481,119.73637655312685,20.6
99.2%,2977000,725925.5118147451,95770.22708696412,119.3448730991286,20.6
99.3%,2978000,725494.1499927044,96335.55066569781,120.0493558263404,20.6
99.3%,2979000,725543.749846125,96842.64104264163,120.6812707598948,20.7
99.3%,2980000,725334.5385092944,95588.76662482765,119.11874461969501,20.7
99.4%,2981000,725560.6951211859,95391.98556933714,118.87352425413711,20.7
99.4%,2982000,724865.509203067,95978.92039155464,119.60493801398337,20.7
99.4%,2983000,725467.6739203371,95943.76899885497,119.56113381064584,20.7
99.5%,2984000,725484.1338100657,96359.00801854738,120.07858740367112,20.7
99.5%,2985000,725408.5266737472,96741.134167855,120.55477711506822,20.7
99.5%,2986000,725816.0963688474,96797.310120468,120.62478125037985,20.7
99.6%,2987000,725875.3991146646,96463.03682161044,120.20822377060739,20.7
99.6%,2988000,725890.9232587237,96001.70538505874,119.63333172506691,20.7
99.6%,2989000,725578.518977683,95379.44168684824,118.85789258958599,20.7
99.7%,2990000,725188.03678515,96512.0541814942,120.26930716544646,20.7
99.7%,2991000,725657.5233037192,96844.17083352104,120.68317712165175,20.7
99.7%,2992000,725476.4959000107,96491.20028689754,120.2433199094906,20.7
99.8%,2993000,725733.0493906364,96265.32156275338,119.96183923967556,20.7
99.8%,2994000,725571.9751407355,96693.50298905149,120.49542112142832,20.7
99.8%,2995000,725418.173877297,96114.98706956857,119.77449864795625,20.7
99.9%,2996000,725370.5913662426,96285.71662390324,119.9872547164768,20.7
99.9%,2997000,725607.4052362777,96053.17434033798,119.69747019610517,20.7
99.9%,2998000,725185.9191451035,96071.82034816226,119.72070607541006,20.7
100.0%,2999000,724869.5374952387,96055.68048996161,119.70059325551411,20.7
100.0%,3000000,724737.1767583862,95580.44932724896,119.10837994943944,20.7
100.0%,3001000,724485.282839423,95827.34073410372,119.41604575035261,20.8
100.1%,3002000,724564.382822495,95659.60181696816,119.20701648950362,20.8
100.1%,3003000,724836.2653487287,96236.34244992523,119.92572667475639,20.8
100.1%,3004000,724719.6816920843,96084.61525098397,119.73665055105786,20.8
100.2%,3005000,724963.8454155773,95507.72678141433,119.01775613796828,20.8
100.2%,3006000,724759.9984429199,96205.17532792565,119.88688750382568,20.8
100.2%,3007000,724626.6631155796,95773.46507293914,119.34890814255536,20.8
100.3%,3008000,724899.9503703397,95884.05304042349,119.48671826734211,20.8
100.3%,3009000,724713.2039521206,96299.92060337044,120.00495512482476,20.8
100.3%,3010000,724971.1552450452,95746.47137929354,119.31526972443105,20.8
100.4%,3011000,724884.8053544704,96249.04618464454,119.94155754050743,20.8
100.4%,3012000,725222.446718866,96367.73427566553,120.08946170229267,20.8
100.4%,3013000,725252.74512152,95908.42175758301,119.51708554896452,20.8
100.5%,3014000,724701.5233151037,96080.91236814213,119.7320361724947,20.8
100.5%,3015000,724899.5349239241,96117.55038572437,119.77769294591954,20.8
100.5%,3016000,725122.5222103242,96159.4232909447,119.82987321855556,20.8
100.6%,3017000,725228.9036488924,96629.102376894,120.41516775752575,20.8
100.6%,3018000,725262.268104244,95613.09238423813,119.14905836915753,20.8
100.6%,3019000,725381.5907414053,96660.86952367057,120.45475465437343,20.8
100.7%,3020000,725573.5229591522,96219.93875393955,119.90528507118799,20.8
100.7%,3021000,725347.2763266582,96641.32551009426,120.43039971765606,20.8
100.7%,3022000,725335.0667777136,95894.1850096247,119.49934430588607,20.8
100.8%,3023000,725046.7939726505,96270.40043752137,119.96816832213791,20.9
100.8%,3024000,725239.42940275,95984.32182299517,119.6116690531532,20.9
100.8%,3025000,725352.548325358,96211.94764144413,119.8953268792144,20.9
100.9%,3026000,724869.8257616181,96164.9810599882,119.83679907914279,20.9
100.9%,3027000,725025.8539312687,96591.33290734753,120.36810101572976,20.9
100.9%,3028000,725209.3979364168,96220.53200982754,119.90602436199705,20.9
101.0%,3029000,724967.1890485771,95721.75475100793,119.2844688904359,20.9
101.0%,3030000,724874.6275045183,95732.14596237175,119.29741798577881,20.9
101.0%,3031000,724860.9577402622,95877.06964091635,119.47801584537518,20.9
101.1%,3032000,724938.5463664234,95471.84630191248,118.97304337698677,20.9
101.1%,3033000,725227.7739393879,96120.78062972034,119.78171834161405,20.9
101.1%,3034000,725162.8231371939,95941.78357975032,119.55865966394806,20.9
101.2%,3035000,725084.398182705,96022.67885148046,119.65946798645717,20.9
101.2%,3036000,725372.1410071477,96245.66923787346,119.93734932991718,20.9
101.2%,3037000,725305.4685447607,96031.16136200681,119.6700385382155,20.9
101.3%,3038000,724638.9897953216,96037.95575130133,119.67850542351799,20.9
101.3%,3039000,724625.7472768743,96233.8182413853,119.9225811110772,20.9
101.3%,3040000,725083.5125321113,95371.3764749176,118.84784205797865,20.9
101.4%,3041000,724500.6918925438,95419.31499400927,118.90758104630078,20.9
101.4%,3042000,724988.189182695,95636.0039201809,119.17760977216416,20.9
101.4%,3043000,725251.376257915,95801.46645663369,119.38380230210028,20.9
101.5%,3044000,724542.2522004507,95858.0090920226,119.4542633822338,20.9
101.5%,3045000,724948.5460836552,95628.753023399,119.16857400622088,21
101.5%,3046000,725044.5478298906,95593.96694818452,119.12522504633674,21
101.6%,3047000,725132.9116865937,95563.52191046462,119.08728570679774,21
101.6%,3048000,724897.677847039,96200.03880627736,119.8804865842191,21
101.6%,3049000,725130.4783158042,95621.6310044525,119.15969884247498,21
101.7%,3050000,725132.9937607441,95970.74769248435,119.5947535363739,21
101.7%,3051000,724686.9214635137,96567.87013404918,120.33886268366126,21
101.7%,3052000,724703.3615316115,96256.19244952714,119.95046291853032,21
101.8%,3053000,724778.1779588498,95976.68140683117,119.60214788435935,21
101.8%,3054000,724999.5948612224,95818.56203953405,119.40510610636031,21
101.8%,3055000,724774.4744314309,95880.95869619376,119.48286222428305,21
101.9%,3056000,725153.9973743688,96388.14521379868,120.11489696433001,21
101.9%,3057000,725111.4335668162,96301.57670777319,120.00701889324002,21
101.9%,3058000,725836.8274820317,96190.81874081129,119.86899692217607,21
102.0%,3059000,724884.5449626353,96341.06488636075,120.05622741874731,21
102.0%,3060000,725083.1424995307,96234.15034865131,119.92299496933694,21
102.0%,3061000,725600.0671436042,95935.30602122944,119.55058759997597,21
102.1%,3062000,725149.2072619218,96099.59589893278,119.75531881135937,21
102.1%,3063000,725039.9700340237,95952.79073052615,119.57237631736406,21
102.1%,3064000,724849.0079385806,96462.50877986121,120.20756574694524,21
102.2%,3065000,725238.5003692675,96491.15879000789,120.24326819779291,21
102.2%,3066000,725646.0254346747,96182.4135116782,119.85852267527524,21
