#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
89.6%,2687000,23397.57304464653,3081.9924926050726,121.07741150077202,7.24e+03
89.6%,2688000,23288.605820881203,3102.8277169184266,121.89593232259485,7.25e+03
89.6%,2689000,23403.458564579487,3051.142958437729,119.8654741738808,7.25e+03
89.7%,2690000,23391.635982815176,3005.6786164457963,118.07938778425557,7.25e+03
89.7%,2691000,23394.15368886292,3050.2160497120176,119.8290601626605,7.25e+03
89.7%,2692000,23451.02745589614,3010.1224594098403,118.25396608205914,7.25e+03
89.8%,2693000,23506.652616865933,2944.8919345726226,115.69135662824722,7.25e+03
89.8%,2694000,23344.571191467345,3009.8697422158057,118.24403797750702,7.25e+03
89.8%,2695000,23397.052153013647,2978.0755209930526,116.99498821000418,7.25e+03
89.9%,2696000,23519.860873294994,3030.318453617938,119.04737447201084,7.25e+03
89.9%,2697000,23465.29903301969,3039.006518803349,119.38868888018139,7.25e+03
89.9%,2698000,23431.756395451725,3023.3207757181485,118.77246766135002,7.25e+03
90.0%,2699000,23340.450123561546,3127.1178090414887,122.85017912443885,7.25e+03
90.0%,2700000,23339.804231647402,3048.928638794476,119.77848366651139,7.25e+03
90.0%,2701000,23309.747566131875,2980.1332804456883,117.07582818239678,7.25e+03
90.1%,2702000,23277.226650856435,3151.2714396361607,123.79906497596693,7.26e+03
90.1%,2703000,23320.002269275486,3141.6384516456465,123.42062886565583,7.26e+03
90.1%,2704000,23373.803043685853,3052.7654956997094,119.92921625379032,7.26e+03
90.2%,2705000,23362.32527539879,3079.97347424994,120.99809348919393,7.26e+03
90.2%,2706000,23199.196207007393,3136.74163901036,123.22825545789856,7.26e+03
90.2%,2707000,23279.417462980375,3056.01108697784,120.05672071452096,7.26e+03
90.3%,2708000,23261.89908907935,3017.0875134538437,118.52759125039888,7.26e+03
90.3%,2709000,23225.84188409522,2986.9976276884645,117.34549704038133,7.26e+03
90.3%,2710000,23283.968611851335,2992.8957518685265,117.57720740636876,7.26e+03
90.4%,2711000,23292.71415455267,2994.6952144819,117.647900075427,7.26e+03
90.4%,2712000,23271.364970467985,3061.2705854162305,120.26334239132278,7.26e+03
90.4%,2713000,23355.848533716053,3082.4748850859673,121.09636249856138,7.26e+03
90.5%,2714000,23387.915666718036,3076.6196865853562,120.86633848650483,7.26e+03
90.5%,2715000,23431.435461271554,2992.2340051720453,117.55121040044762,7.26e+03
90.5%,2716000,23380.89279283583,3024.255359323136,118.8091831835307,7.26e+03
90.6%,2717000,23347.729926321656,2981.941281793712,117.14685629934833,7.27e+03
90.6%,2718000,23378.514137789607,3102.443754880346,121.88084820743333,7.27e+03
90.6%,2719000,23393.28745205328,3056.463928480922,120.0745107893329,7.27e+03
90.7%,2720000,23399.153016023338,3037.2436253217725,119.31943284532309,7.27e+03
90.7%,2721000,23315.71258219704,3118.572708731152,122.51448115337874,7.27e+03
90.7%,2722000,23334.71646953933,3009.894331995061,118.24500399764779,7.27e+03
90.8%,2723000,23281.987420372665,3089.5562121371872,121.3745555024085,7.27e+03
90.8%,2724000,23354.740194339305,3053.280256822586,119.94943886771578,7.27e+03
90.8%,2725000,23346.49198752269,3021.8387573910636,118.71424592873039,7.27e+03
90.9%,2726000,23386.58450260386,2997.5085382219277,117.75842271848128,7.27e+03
90.9%,2727000,23254.980055093765,3086.7600555163144,121.2647072770743,7.27e+03
90.9%,2728000,23342.156655285507,3096.486015911758,121.6467958486282,7.27e+03
91.0%,2729000,23258.219811286777,3067.0061899903258,120.48866810411725,7.27e+03
91.0%,2730000,23349.640487652272,3028.8810930629716,118.99090713933361,7.27e+03
91.0%,2731000,23387.50135575235,2973.075820665913,116.79857281465779,7.27e+03
91.1%,2732000,23421.03066276014,3022.586007848832,118.74360198699026,7.28e+03
91.1%,2733000,23337.6327191554,3030.2405743955856,119.04431495299036,7.28e+03
91.1%,2734000,23445.94727249071,3044.7527354290714,119.61443149202567,7.28e+03
91.2%,2735000,23387.99003648013,3078.0552467184193,120.92273508882687,7.28e+03
91.2%,2736000,23402.081269931048,3054.107379060783,119.98193272350416,7.28e+03
91.2%,2737000,23364.608064439148,3104.485526398489,121.9610600868866,7.28e+03
91.3%,2738000,23345.444873902947,3026.4177568272635,118.89413390714982,7.28e+03
91.3%,2739000,23358.025273881853,2998.227312406692,117.78666007400815,7.28e+03
91.3%,2740000,23324.39313068241,3064.258166375607,120.38071080480147,7.28e+03
91.4%,2741000,23436.214565379545,3084.939921428918,121.1932025201954,7.28e+03
91.4%,2742000,23416.931968111545,3046.8060359575566,119.69509629364953,7.28e+03
91.4%,2743000,23421.6676251404,3149.195095911483,123.71749491238856,7.28e+03
91.5%,2744000,23424.409072918817,3060.4167603925744,120.22979950502862,7.28e+03
91.5%,2745000,23335.46023614332,3099.5703916066745,121.76796688526518,7.28e+03
91.5%,2746000,23359.59301444143,3031.9611279967003,119.1119076472851,7.28e+03
91.6%,2747000,23398.817425347865,2980.9751104757647,117.10889984016681,7.28e+03
91.6%,2748000,23436.124829687178,3033.6638672490044,119.17880049716204,7.29e+03
91.6%,2749000,23496.458977613598,2962.3924502685213,116.37887197602049,7.29e+03
91.7%,2750000,23397.103601623327,3091.3307704931776,121.44426979691633,7.29e+03
91.7%,2751000,23480.13831717521,3050.4455455168754,119.83807600486944,7.29e+03
91.7%,2752000,23411.167316611856,3102.157227231746,121.86959184451256,7.29e+03
91.8%,2753000,23369.90383386612,3092.571838682865,121.4930256989063,7.29e+03
91.8%,2754000,23372.94513940625,3137.5548206344374,123.26020165061627,7.29e+03
91.8%,2755000,23343.222536627203,3008.347794609761,118.18424760584911,7.29e+03
91.9%,2756000,23374.19105591625,3017.0376261422743,118.52563140573152,7.29e+03
91.9%,2757000,23329.72023741901,3144.5010683249216,123.53308800320312,7.29e+03
91.9%,2758000,23420.77856587246,3046.8942721643216,119.6985626912937,7.29e+03
92.0%,2759000,23436.284624833614,3053.26227693904,119.94873252019414,7.29e+03
92.0%,2760000,23464.714017201215,3082.715511408283,121.10581560797512,7.29e+03
92.0%,2761000,23384.041500017047,3031.1944021821755,119.08178649119006,7.29e+03
92.1%,2762000,23354.746193807572,2949.6351315418506,115.8776951779518,7.29e+03
92.1%,2763000,23469.035994868726,3048.164443075858,119.74846190633117,7.3e+03
92.1%,2764000,23544.39273431897,3057.6446585721546,120.12089628296098,7.3e+03
92.2%,2765000,23455.98718051985,3210.348791333091,126.1199443547934,7.3e+03
92.2%,2766000,23478.000175237656,3122.943514462042,122.68619015180708,7.3e+03
92.2%,2767000,23432.05266650766,3057.2659753513453,120.10601954842501,7.3e+03
92.3%,2768000,23350.210361994803,3106.893625620227,122.05566330902444,7.3e+03
92.3%,2769000,23515.9517050758,2969.4589357340124,116.6564819217366,7.3e+03
92.3%,2770000,23380.153246721253,3150.7405837230726,123.77821007122891,7.3e+03
92.4%,2771000,23443.91032415256,3052.983307373419,119.93777307984057,7.3e+03
92.4%,2772000,23468.83267806098,3081.670321246771,121.06475485925961,7.3e+03
92.4%,2773000,23412.702830806375,2964.7107745161893,116.46994834937333,7.3e+03
92.5%,2774000,23323.44435876608,3041.4945809060846,119.48643347877311,7.3e+03
92.5%,2775000,23349.784662798047,3026.793583630163,118.90889842606961,7.3e+03
92.5%,2776000,23316.32184658572,3023.1114103832224,118.76424265338143,7.3e+03
92.6%,2777000,23279.99831148982,3050.8972633203603,119.85582193465544,7.3e+03
92.6%,2778000,23355.306212257594,3017.072248292291,118.52699155190794,7.3e+03
92.6%,2779000,23379.81003934145,3014.689964083328,118.433402483741,7.31e+03
92.7%,2780000,23341.681584920734,3051.9462259997294,119.89703088837082,7.31e+03
92.7%,2781000,23426.435042183846,3075.1242555010135,120.80758982790022,7.31e+03
92.7%,2782000,23388.816440124065,3145.9529286815796,123.59012496687727,7.31e+03
92.8%,2783000,23474.749845732003,3037.5780659489797,119.33257149038472,7.31e+03
92.8%,2784000,23401.827285945415,3042.1592334306706,119.51254464141138,7.31e+03
92.8%,2785000,23437.950743233785,3044.9107847898913,119.62064052969963,7.31e+03
92.9%,2786000,23364.57646617666,3123.5233238179844,122.70896821377507,7.31e+03
92.9%,2787000,23413.46252355352,3020.6215120257266,118.66642591672519,7.31e+03
92.9%,2788000,23413.66262221709,3041.670607325488,119.49334875298882,7.31e+03
93.0%,2789000,23289.1026827693,3129.4915442908186,122.94343234301957,7.31e+03
93.0%,2790000,23329.99216178432,3076.7029209114676,120.86960838309858,7.31e+03
93.0%,2791000,23378.79461150989,3081.6287030657577,121.06311987097182,7.31e+03
93.1%,2792000,23313.522364221513,3081.1798267523463,121.0454855703555,7.31e+03
93.1%,2793000,23376.96087674424,3078.9272637379054,120.9569926555657,7.31e+03
93.1%,2794000,23300.818722501397,3039.0416817132236,119.39007027034332,7.32e+03
93.2%,2795000,23263.312952186912,3070.0057745901986,120.60650808581792,7.32e+03
93.2%,2796000,23337.064018066972,2984.9610452309107,117.2654890154234,7.32e+03
93.2%,2797000,23299.400302685797,3122.2004026949007,122.65699668380316,7.32e+03
93.3%,2798000,23394.05130974576,3067.598259698058,120.5119278193217,7.32e+03
93.3%,2799000,23361.179976250976,3105.7970384785094,122.01258340765455,7.32e+03
93.3%,2800000,23447.848270710558,3039.4437103720934,119.40586414053666,7.32e+03
93.4%,2801000,23284.829160161316,3180.2358680995694,124.93694510785024,7.32e+03
93.4%,2802000,23369.037030603737,3082.676098083142,121.10426723840634,7.32e+03
93.4%,2803000,23391.688709739596,3180.023731233081,124.9286112190624,7.32e+03
93.5%,2804000,23381.05513957329,3110.8454497652056,122.2109124341694,7.32e+03
93.5%,2805000,23426.610951725394,3086.4344716189826,121.25191657248631,7.32e+03
93.5%,2806000,23447.47938044928,3082.747195810679,121.10706034346238,7.32e+03
93.6%,2807000,23456.70970070362,3102.687057855679,121.89040647032152,7.32e+03
93.6%,2808000,23430.54295020923,3136.3635239611403,123.21340104422985,7.32e+03
93.6%,2809000,23418.382882751524,3083.882633692273,121.15166651299498,7.32e+03
93.7%,2810000,23420.39881452918,3020.8736295756207,118.67633046399725,7.33e+03
93.7%,2811000,23411.116151403636,2945.090668061295,115.6991639595255,7.33e+03
93.7%,2812000,23439.52844337374,2970.3629535702157,116.69199665443651,7.33e+03
93.8%,2813000,23417.82469016686,3030.818211242883,119.06700766701418,7.33e+03
93.8%,2814000,23442.158950015903,3052.1281071400963,119.90417616783834,7.33e+03
93.8%,2815000,23453.25414595753,3121.1756991304874,122.61674075993815,7.33e+03
93.9%,2816000,23374.847622402012,3033.3769370614095,119.1675283203223,7.33e+03
93.9%,2817000,23415.394563045353,2965.4796685215415,116.5001546837852,7.33e+03
93.9%,2818000,23348.0920519121,2941.4312782314637,115.55540324325791,7.33e+03
94.0%,2819000,23283.74455404654,3018.8424301606374,118.59653391420092,7.33e+03
94.0%,2820000,23355.2822985854,3008.801554324529,118.20207375300532,7.33e+03
94.0%,2821000,23359.184540830553,3004.303630075321,118.02537084846308,7.33e+03
94.1%,2822000,23312.1924880594,3020.4965298601796,118.6615159381563,7.33e+03
94.1%,2823000,23284.994362337515,2985.4331049391576,117.28403408575875,7.33e+03
94.1%,2824000,23293.46514336206,3032.800015693032,119.14486371419811,7.33e+03
94.2%,2825000,23351.64790514484,2973.492438560319,116.81493982929543,7.33e+03
94.2%,2826000,23367.46943456307,2942.2211091217696,115.58643209227395,7.34e+03
94.2%,2827000,23433.182618029416,2946.3488154413553,115.74859082491524,7.34e+03
94.3%,2828000,23360.130267005414,2944.3378930134645,115.66959086534945,7.34e+03
94.3%,2829000,23296.33507912606,3009.534785295326,118.2308790496403,7.34e+03
94.3%,2830000,23361.628669966012,3007.438984203325,118.14854459494943,7.34e+03
94.4%,2831000,23447.351539863274,3069.8526540675352,120.60049267968822,7.34e+03
94.4%,2832000,23473.585054390132,3012.766474693271,118.35783736897966,7.34e+03
94.4%,2833000,23406.338245533407,3065.677455477332,120.43646819260188,7.34e+03
94.5%,2834000,23396.414852291346,3152.0703898018483,123.83045207967068,7.34e+03
94.5%,2835000,23498.839368443936,3139.5615657566577,123.33903750291742,7.34e+03
94.5%,2836000,23412.88352696784,3087.166971336473,121.28069314151807,7.34e+03
94.6%,2837000,23409.22080173716,2984.568565495354,117.25007027882306,7.34e+03
94.6%,2838000,23442.13498524949,3023.7759991478897,118.79035131118364,7.34e+03
94.6%,2839000,23445.770693652332,3057.8110143862827,120.12743164325504,7.34e+03
94.7%,2840000,23381.264414414763,3089.1349228489808,121.35800497003977,7.34e+03
94.7%,2841000,23462.65046370402,3148.763740465736,123.70054892665593,7.34e+03
94.7%,2842000,23363.457275476307,3071.4113257552312,120.66172577281826,7.35e+03
94.8%,2843000,23329.522081967443,3033.1339723003302,119.15798334432772,7.35e+03
94.8%,2844000,23314.150508901104,3017.2386428359587,118.53352843370875,7.35e+03
94.8%,2845000,23352.450771402568,2907.3200404173467,114.21532847424719,7.34e+03
94.9%,2846000,23299.49001854658,2980.4635092408766,117.08880136381119,7.34e+03
94.9%,2847000,23309.905820051208,2961.469340467025,116.3426072071853,7.34e+03
94.9%,2848000,23289.133709969,3048.5182369989607,119.76236085401413,7.34e+03
95.0%,2849000,23324.81343511492,3037.007740022401,119.31016598905153,7.34e+03
95.0%,2850000,23310.182123135775,3098.369767439193,121.7207998442251,7.34e+03
95.0%,2851000,23293.34571934864,3033.68828581071,119.17975979094714,7.35e+03
95.1%,2852000,23310.83436511457,3012.10244008691,118.33175048152681,7.35e+03
95.1%,2853000,23403.332001253963,3033.767590389375,119.18287530570845,7.35e+03
95.1%,2854000,23284.52738378942,3070.7872553045336,120.6372088945501,7.35e+03
95.2%,2855000,23327.378647968173,3003.292717038623,117.9856566914593,7.35e+03
95.2%,2856000,23385.84653444402,3065.4210080575267,120.42639354451283,7.35e+03
95.2%,2857000,23395.7955308035,2975.7033672519697,116.90179712166072,7.35e+03
95.3%,2858000,23390.799632888287,2945.3575840487,115.70964986983213,7.35e+03
95.3%,2859000,23380.692871028557,2928.8519589583257,115.06121923090625,7.35e+03
95.3%,2860000,23310.965075708926,2976.01956749457,116.9142191853036,7.35e+03
95.4%,2861000,23402.86990189925,2975.759530870248,116.90400353375874,7.35e+03
95.4%,2862000,23355.901246599853,3148.9041378036673,123.70606449695634,7.35e+03
95.4%,2863000,23386.962156020105,3070.6124930225938,120.6303432825228,7.35e+03
95.5%,2864000,23318.325191877782,3038.5114416753877,119.36923956053164,7.35e+03
95.5%,2865000,23431.262077275664,2916.947429347697,114.59354462305186,7.35e+03
95.5%,2866000,23410.587349042296,3046.7535785722966,119.69303548252275,7.35e+03
95.6%,2867000,23397.629266116768,3074.159349238931,120.76968306698689,7.36e+03
95.6%,2868000,23375.285047929734,3102.8758841476447,121.89782459308118,7.36e+03
95.6%,2869000,23368.131155237556,3153.0979838479207,123.87082155736104,7.36e+03
95.7%,2870000,23443.22995664552,2991.062032926512,117.50516896258546,7.36e+03
95.7%,2871000,23336.698643028736,3105.9801319739227,122.01977631501576,7.36e+03
95.7%,2872000,23386.260471921414,3062.4939088611754,120.31140118332098,7.36e+03
95.8%,2873000,23399.92345990613,3035.472671669072,119.24986016314709,7.36e+03
95.8%,2874000,23372.422198880464,3060.2608953840363,120.22367628058127,7.36e+03
95.8%,2875000,23277.986443880945,3041.4842516025465,119.48602768760456,7.36e+03
95.9%,2876000,23375.210036210716,3070.8479453389027,120.63959312886699,7.36e+03
95.9%,2877000,23354.308136258274,3089.879252182614,121.38724627067131,7.36e+03
95.9%,2878000,23324.880382873118,3098.4624333093325,121.72444026311577,7.36e+03
96.0%,2879000,23306.922568256035,2980.294651523323,117.08216771515617,7.36e+03
96.0%,2880000,23248.50145696476,3034.3278746250135,119.20488631485871,7.36e+03
96.0%,2881000,23302.30513928458,3071.709029387401,120.67342118909977,7.36e+03
96.1%,2882000,23363.444036655128,3061.140679225173,120.25823897027651,7.36e+03
96.1%,2883000,23368.361305765808,3124.6490120421536,122.75319136378803,7.36e+03
96.1%,2884000,23366.054953295738,2983.4231073629026,117.2050704593905,7.37e+03
96.2%,2885000,23312.44919330068,2959.187633958785,116.25296937760426,7.37e+03
96.2%,2886000,23318.366198647767,3004.47283580544,118.03201816894263,7.37e+03
96.2%,2887000,23353.897795464844,3038.7999498358595,119.38057372872011,7.37e+03
96.3%,2888000,23394.57663274929,3030.5342823343562,119.05585339672405,7.37e+03
96.3%,2889000,23486.64048699662,3037.529019672974,119.33064468616413,7.37e+03
96.3%,2890000,23386.20000852272,3185.783523610026,125.15488716018025,7.37e+03
96.4%,2891000,23390.34241754189,3079.619561908146,120.98418988938134,7.37e+03
96.4%,2892000,23447.419462502003,3073.425930714764,120.74087040223644,7.37e+03
96.4%,2893000,23347.69534990564,3098.1779106814984,121.7132626683052,7.37e+03
96.5%,2894000,23412.23077338189,3097.5077195952863,121.6869339208718,7.37e+03
96.5%,2895000,23379.142599478364,3126.4404780058476,122.82356988099606,7.37e+03
96.5%,2896000,23328.06542084366,3112.4079229169693,122.27229486946374,7.37e+03
96.6%,2897000,23388.052804421633,3062.7844794433922,120.32281637464203,7.37e+03
96.6%,2898000,23349.551170758903,3074.9145123589487,120.79934997761436,7.37e+03
96.6%,2899000,23241.609931319952,3091.6917704594953,121.4584518371317,7.37e+03
96.7%,2900000,23312.33760490641,3028.4011777443934,118.97205345794002,7.37e+03
96.7%,2901000,23330.84993091598,3049.1655042622456,119.7877890291235,7.38e+03
96.7%,2902000,23399.43541360274,2992.861663565498,117.57586823260274,7.38e+03
96.8%,2903000,23312.998537795618,3018.815938864991,118.59549319216416,7.38e+03
96.8%,2904000,23375.606668870896,2980.6437205453317,117.09588104305081,7.38e+03
96.8%,2905000,23434.28298518434,2986.260072177255,117.31652185230101,7.38e+03
96.9%,2906000,23362.40605226904,3100.243177655826,121.79439757694291,7.38e+03
96.9%,2907000,23369.698491495103,2928.215044184196,115.03619775782242,7.38e+03
96.9%,2908000,23341.59681693092,2989.928776995946,117.46064851194515,7.38e+03
97.0%,2909000,23363.49735269323,3067.34689193388,120.50205272770664,7.38e+03
97.0%,2910000,23339.8841761481,3066.0874969163133,120.45257684833645,7.38e+03
97.0%,2911000,23391.239575885236,3019.5170242684744,118.6230356362481,7.38e+03
97.1%,2912000,23393.437197010964,3094.0853910607207,121.55248626038441,7.38e+03
97.1%,2913000,23426.477171014994,3035.4566871571637,119.24923220466549,7.38e+03
97.1%,2914000,23338.203949339688,2994.8257579538063,117.65302853232772,7.38e+03
97.2%,2915000,23347.338630199432,3047.1802385260326,119.70979700381567,7.38e+03
97.2%,2916000,23404.06382108666,3040.3639094512273,119.44201456038171,7.38e+03
97.2%,2917000,23356.79095208645,3101.269978369235,121.83473588821558,7.39e+03
97.3%,2918000,23360.55486249551,3125.7928530979852,122.79812765566439,7.39e+03
97.3%,2919000,23320.91027090326,3157.5751847765437,124.04671033726792,7.39e+03
97.3%,2920000,23389.292171254754,3049.7682001363564,119.81146619788191,7.39e+03
97.4%,2921000,23272.788602981716,3118.8764332217506,122.52641310169442,7.39e+03
97.4%,2922000,23353.17901611328,3116.0359449823086,122.41482328950141,7.39e+03
97.4%,2923000,23385.07918805629,3058.6739062034194,120.16133072246265,7.39e+03
97.5%,2924000,23346.134058292955,3196.476494368185,125.57496515315324,7.39e+03
97.5%,2925000,23334.743686668575,3150.8536499297497,123.78265192618655,7.39e+03
97.5%,2926000,23383.778275353834,3134.0655978845793,123.12312602187411,7.39e+03
97.6%,2927000,23310.96287750639,3112.7893481009132,122.28727932321046,7.39e+03
97.6%,2928000,23363.075995799154,3012.518508184091,118.34809589714206,7.39e+03
97.6%,2929000,23393.95372030884,3064.1806250173495,120.37766455891847,7.39e+03
97.7%,2930000,23353.369303407148,3087.702026702985,121.30171302360485,7.39e+03
97.7%,2931000,23492.309310868382,2934.3554512297733,115.27742631124151,7.39e+03
97.7%,2932000,23345.394758109003,3102.0942712472606,121.86711859136275,7.39e+03
97.8%,2933000,23387.223644118756,3086.310665255373,121.24705278580639,7.39e+03
97.8%,2934000,23399.9802159667,2988.532361397672,117.40578971964635,7.39e+03
97.8%,2935000,23317.608816966414,3073.3289768237864,120.73706152658775,7.4e+03
97.9%,2936000,23244.13801948726,3051.9078061746986,119.8955215488847,7.4e+03
97.9%,2937000,23315.328398136422,2990.644491525839,117.48876566760366,7.4e+03
97.9%,2938000,23323.3192464076,2935.0476832098407,115.3046209447475,7.4e+03
98.0%,2939000,23305.150071701035,3023.163882408143,118.76630403963361,7.4e+03
98.0%,2940000,23373.627617565915,3081.0039336758123,121.03857553457223,7.4e+03
98.0%,2941000,23377.5838105157,3049.6865119088907,119.80825704044386,7.4e+03
98.1%,2942000,23354.23913021013,3017.3147248552996,118.5365173488296,7.4e+03
98.1%,2943000,23342.75420923531,2995.225130902399,117.66871807179126,7.4e+03
98.1%,2944000,23303.89094080776,3092.661555731578,121.49655027206855,7.4e+03
98.2%,2945000,23263.53556007892,2993.8407246228217,117.61433107078498,7.4e+03
98.2%,2946000,23274.171345494688,2959.391205943031,116.26096679127924,7.4e+03
98.2%,2947000,23222.25173093006,2944.7370440167138,115.68527168559392,7.4e+03
98.3%,2948000,23223.48050281778,3001.936187029662,117.93236482183204,7.4e+03
98.3%,2949000,23289.402318429202,3035.731939698114,119.26004562009308,7.4e+03
98.3%,2950000,23330.08958036825,2977.592554186159,116.9760146495689,7.4e+03
98.4%,2951000,23250.52207594365,3089.067409942425,121.35535269623045,7.4e+03
98.4%,2952000,23367.631603114307,3018.8490718919284,118.5967948374947,7.41e+03
98.4%,2953000,23341.491080470383,3050.984999746708,119.85926869820922,7.41e+03
98.5%,2954000,23332.504470881075,2984.9567725450447,117.26532116110641,7.41e+03
98.5%,2955000,23335.489286080003,2979.7528231343863,117.0608817519465,7.41e+03
98.5%,2956000,23377.241407264024,2891.911878102603,113.61001213634917,7.41e+03
98.6%,2957000,23386.75258371979,3045.4537632652077,119.64197167455144,7.41e+03
98.6%,2958000,23315.850185666233,3106.41559846305,122.03688380487026,7.41e+03
98.6%,2959000,23406.365451600403,3032.4215724739142,119.12999640823264,7.41e+03
98.7%,2960000,23287.750147197396,3070.751243347899,120.63579414921803,7.41e+03
98.7%,2961000,23352.51586727798,3004.2838241974487,118.02459276596254,7.41e+03
98.7%,2962000,23401.625013448298,3030.261177018371,119.04512433596031,7.41e+03
98.8%,2963000,23327.14507560432,3081.3754360781095,121.05317016753918,7.41e+03
98.8%,2964000,23325.438522294164,3032.510992842812,119.13350932619969,7.41e+03
98.8%,2965000,23371.52004010603,2964.5613659648693,116.46407876964746,7.41e+03
98.9%,2966000,23335.894756674767,3043.2491557848857,119.55536271371423,7.41e+03
98.9%,2967000,23313.202655680478,3055.4786648300596,120.0358042795739,7.41e+03
98.9%,2968000,23365.39051344432,3022.140074799763,118.7260833137899,7.41e+03
99.0%,2969000,23329.06928058341,3080.381817689746,121.01413543829462,7.41e+03
99.0%,2970000,23344.181537199765,3024.397939425888,118.81478450469362,7.42e+03
99.0%,2971000,23282.538055174053,3174.968496426039,124.73001412759193,7.42e+03
99.1%,2972000,23439.24142986536,3136.7300506996726,123.22780020608823,7.42e+03
99.1%,2973000,23456.002227827907,3121.4599849039323,122.62790904982135,7.42e+03
99.1%,2974000,23523.271503653377,3074.1750686628475,120.77030061137178,7.42e+03
99.2%,2975000,23373.373146921396,3079.581318018161,120.98268746157979,7.42e+03
99.2%,2976000,23381.773644141853,3040.7518551116345,119.45725517387372,7.42e+03
99.2%,2977000,23413.637231577188,3128.1128405975314,122.88926937058847,7.42e+03
99.3%,2978000,23393.302033424377,3082.3574585157075,121.09174934482964,7.42e+03
99.3%,2979000,23294.782137475908,3107.684746568004,122.08674283850762,7.42e+03
99.3%,2980000,23275.8987525627,3046.548610952208,119.68498324068851,7.42e+03
99.4%,2981000,23312.750625435263,3031.4633089796653,119.09235061133414,7.42e+03
99.4%,2982000,23295.18663857691,3056.614880714327,120.08044101327886,7.42e+03
99.4%,2983000,23356.111858885735,3101.1130051411646,121.82856912688332,7.42e+03
99.5%,2984000,23346.69661398977,3050.6736388649892,119.84703675095705,7.42e+03
99.5%,2985000,23366.79846315831,3012.00148678957,118.32778448746495,7.42e+03
99.5%,2986000,23387.779996551573,3056.4116894499575,120.07245855634932,7.42e+03
99.6%,2987000,23343.21477824077,3019.4672473293494,118.62108012761007,7.43e+03
99.6%,2988000,23366.987505607307,3051.425056806666,119.87655653062937,7.43e+03
99.6%,2989000,23421.23173447326,3099.1112656582927,121.74992992329456,7.43e+03
99.7%,2990000,23457.563461419195,3058.799209073137,120.16625330003396,7.43e+03
99.7%,2991000,23430.992683891207,3000.5729411033335,117.8788091144788,7.43e+03
99.7%,2992000,23426.361089983955,2997.9638880129505,117.77631133247264,7.43e+03
99.8%,2993000,23440.492662921548,3047.5030990252626,119.72248071852827,7.43e+03
99.8%,2994000,23415.069467235357,3106.7128481030645,122.04856138587307,7.43e+03
99.8%,2995000,23411.31950976327,3007.8441269757277,118.16446080444328,7.43e+03
99.9%,2996000,23407.204711627215,3029.5115424756727,119.01567461789017,7.43e+03
99.9%,2997000,23453.74345723167,2964.2101949170265,116.45028286275642,7.43e+03
99.9%,2998000,23276.220553305,3081.881069441214,121.07303419346398,7.43e+03
100.0%,2999000,23326.493791330606,2993.599119085081,117.60483949246866,7.43e+03
100.0%,3000000,23338.461852747947,2939.603384851027,115.4835936591873,7.43e+03
100.0%,3001000,23210.261947173625,3033.6736434203285,119.17918455829171,7.43e+03
100.1%,3002000,23304.147011658177,3063.9322518886543,120.36790711285688,7.43e+03
100.1%,3003000,23345.554959136993,3014.1467330253527,118.41206141606992,7.43e+03
100.1%,3004000,23336.322024792433,3038.405282332303,119.36506904470522,7.43e+03
100.2%,3005000,23314.06228538975,3107.017075124456,122.06051307632886,7.44e+03
100.2%,3006000,23376.52951497957,3177.2602780374064,124.82004776196813,7.44e+03
100.2%,3007000,23478.914281107485,3110.17050035228,122.18439675380773,7.44e+03
100.3%,3008000,23466.936136759818,3105.297722990541,121.99296758219405,7.44e+03
100.3%,3009000,23380.120077751577,3127.3487916051045,122.85925337461029,7.44e+03
100.3%,3010000,23373.960192073137,3047.079330536174,119.70583278967784,7.44e+03
100.4%,3011000,23268.415075451136,3098.185467990037,121.71355956044818,7.44e+03
100.4%,3012000,23270.325677730143,3081.942828132094,121.07546041041529,7.44e+03
100.4%,3013000,23388.991742853075,3017.5295804568623,118.54495804430374,7.44e+03
100.5%,3014000,23390.257685676217,3003.9565124398287,118.0117341816339,7.44e+03
100.5%,3015000,23282.839819330722,3069.4897706782504,120.58623664838487,7.44e+03
100.5%,3016000,23368.916112635285,3018.3346225266023,118.57658447109979,7.44e+03
100.6%,3017000,23322.270796297118,2977.432617245542,116.96973145750412,7.44e+03
100.6%,3018000,23311.68494068086,3077.649451864142,120.90679326201382,7.44e+03
100.6%,3019000,23328.20929947123,3046.2696207970785,119.67402299146715,7.44e+03
100.7%,3020000,23332.306951811537,3018.422571746293,118.58003959433233,7.44e+03
100.7%,3021000,23388.939474305138,3047.9664019740812,119.74068177577232,7.44e+03
100.7%,3022000,23316.675503771752,3061.177016300705,120.25966648804547,7.44e+03
100.8%,3023000,23326.635335411876,3002.2124321570122,117.94321723144677,7.45e+03
100.8%,3024000,23248.62488912791,2932.971946915793,115.22307474434484,7.45e+03
100.8%,3025000,23222.305653939024,3040.244953766622,119.43734133472984,7.45e+03
100.9%,3026000,23345.706250078976,3035.526317356854,119.25196765725373,7.45e+03
100.9%,3027000,23362.538129994646,3034.72298693009,119.2204084730942,7.45e+03
100.9%,3028000,23321.89451837167,3028.664809401046,118.9824103418889,7.45e+03
101.0%,3029000,23312.302212893963,2996.615515395547,117.72333992950995,7.45e+03
